mmsi,acqtime,longitude,latitude,speed_knots,cog_deg
667002070,2026-01-19 04:07:17+00:00,-5.084217,36.050666,10.4,270.0
667002070,2026-01-19 04:07:46+00:00,-5.085933,36.050666,10.4,269.0
667002070,2026-01-19 04:07:50+00:00,-5.085933,36.050666,10.4,269.0
667002070,2026-01-19 04:08:46+00:00,-5.089517,36.050617,10.4,268.0
667002070,2026-01-19 04:08:59+00:00,-5.090833,36.050583,10.4,268.0
667002070,2026-01-19 04:09:09+00:00,-5.090831,36.050583,10.4,268.0
667002070,2026-01-19 04:11:49+00:00,-5.100349,36.050167,10.5,266.0
667002070,2026-01-19 04:13:19+00:00,-5.105667,36.04985,10.5,266.0
667002070,2026-01-19 04:14:15+00:00,-5.109217,36.049618,10.5,265.0
667002070,2026-01-19 04:14:19+00:00,-5.109215,36.049618,10.5,265.0
667002070,2026-01-19 04:14:41+00:00,-5.11045,36.049549,10.6,265.0
667002070,2026-01-19 04:14:55+00:00,-5.111783,36.049484,10.6,265.0
667002070,2026-01-19 04:15:04+00:00,-5.111783,36.049484,10.6,265.0
667002070,2026-01-19 04:15:22+00:00,-5.113467,36.04938,10.6,266.0
667002070,2026-01-19 04:15:51+00:00,-5.11475,36.049316,10.6,266.0
667002070,2026-01-19 04:15:53+00:00,-5.11475,36.049316,10.6,266.0
667002070,2026-01-19 04:16:01+00:00,-5.115833,36.049252,10.7,266.0
667002070,2026-01-19 04:16:14+00:00,-5.116567,36.049198,10.7,265.0
667002070,2026-01-19 04:16:15+00:00,-5.116567,36.049198,10.7,265.0
667002070,2026-01-19 04:16:20+00:00,-5.116565,36.049198,10.7,265.0
667002070,2026-01-19 04:19:28+00:00,-5.128315,36.048466,10.9,265.0
667002070,2026-01-19 04:19:46+00:00,-5.12955,36.048367,10.9,264.0
667002070,2026-01-19 04:19:50+00:00,-5.12955,36.048367,10.9,264.0
667002070,2026-01-19 04:19:55+00:00,-5.12955,36.048367,10.9,264.0
667002070,2026-01-19 04:20:19+00:00,-5.132,36.0481,10.8,262.0
667002070,2026-01-19 04:20:28+00:00,-5.131998,36.0481,10.8,262.0
667002070,2026-01-19 04:22:39+00:00,-5.139967,36.046818,11.0,258.0
667002070,2026-01-19 04:22:51+00:00,-5.141083,36.046616,11.1,257.0
667002070,2026-01-19 04:23:19+00:00,-5.143083,36.046268,11.1,257.0
667002070,2026-01-19 04:23:28+00:00,-5.143081,36.046268,11.1,257.0
667002070,2026-01-19 04:23:31+00:00,-5.143083,36.046268,11.1,257.0
667002070,2026-01-19 04:23:58+00:00,-5.1449,36.045952,11.1,257.0
667002070,2026-01-19 04:24:03+00:00,-5.145517,36.045848,11.2,257.0
667002070,2026-01-19 04:24:08+00:00,-5.145517,36.045848,11.2,257.0
667002070,2026-01-19 04:25:12+00:00,-5.150017,36.045051,11.2,257.0
667002070,2026-01-19 04:25:22+00:00,-5.150467,36.044983,11.2,257.0
667002070,2026-01-19 04:25:27+00:00,-5.150467,36.044983,11.2,257.0
667002070,2026-01-19 04:25:29+00:00,-5.150464,36.044983,11.2,257.0
667002070,2026-01-19 04:28:00+00:00,-5.160116,36.043282,11.3,257.0
667002070,2026-01-19 04:28:20+00:00,-5.162033,36.04295,11.3,258.0
667002070,2026-01-19 04:28:29+00:00,-5.162032,36.04295,11.3,258.0
667002070,2026-01-19 04:28:33+00:00,-5.162467,36.042865,11.3,258.0
667002070,2026-01-19 04:29:01+00:00,-5.164482,36.0425,11.3,257.0
667002070,2026-01-19 04:29:11+00:00,-5.164482,36.0425,11.3,257.0
667002070,2026-01-19 04:31:39+00:00,-5.173982,36.040768,11.3,257.0
667002070,2026-01-19 04:31:53+00:00,-5.175183,36.04055,11.3,257.0
667002070,2026-01-19 04:32:01+00:00,-5.175183,36.04055,11.3,257.0
667002070,2026-01-19 04:32:20+00:00,-5.177067,36.040218,11.3,257.0
667002070,2026-01-19 04:32:32+00:00,-5.177067,36.040218,11.3,257.0
667002070,2026-01-19 04:32:56+00:00,-5.178967,36.039867,11.3,257.0
667002070,2026-01-19 04:32:59+00:00,-5.178965,36.039867,11.3,257.0
667002070,2026-01-19 04:33:55+00:00,-5.182867,36.039219,11.4,258.0
667002070,2026-01-19 04:33:58+00:00,-5.183383,36.03913,11.4,258.0
667002070,2026-01-19 04:34:11+00:00,-5.183383,36.03913,11.4,258.0
667002070,2026-01-19 04:37:19+00:00,-5.195515,36.037281,11.4,259.0
667002070,2026-01-19 04:39:01+00:00,-5.201933,36.036282,11.3,259.0
667002070,2026-01-19 04:39:34+00:00,-5.204483,36.0359,11.3,259.0
667002070,2026-01-19 04:39:43+00:00,-5.204483,36.0359,11.3,259.0
667002070,2026-01-19 04:40:06+00:00,-5.206299,36.035618,11.2,259.0
667002070,2026-01-19 04:40:15+00:00,-5.206299,36.035618,11.2,259.0
667002070,2026-01-19 04:42:08+00:00,-5.213866,36.034332,11.2,258.0
667002070,2026-01-19 04:42:14+00:00,-5.2145,36.034218,11.2,258.0
667002070,2026-01-19 04:42:19+00:00,-5.214498,36.034218,11.2,258.0
667002070,2026-01-19 04:49:26+00:00,-5.24035,36.029816,10.9,258.0
667002070,2026-01-19 04:51:33+00:00,-5.248783,36.028366,10.9,258.0
667002070,2026-01-19 04:51:43+00:00,-5.249383,36.028252,10.9,257.0
667002070,2026-01-19 04:51:52+00:00,-5.249383,36.028252,10.9,257.0
667002070,2026-01-19 04:52:19+00:00,-5.251317,36.027882,10.9,257.0
667002070,2026-01-19 04:52:44+00:00,-5.253083,36.027583,10.8,258.0
667002070,2026-01-19 04:52:48+00:00,-5.253082,36.02758,10.8,258.0
667002070,2026-01-19 04:55:28+00:00,-5.263,36.026382,10.7,263.0
667002070,2026-01-19 04:55:48+00:00,-5.264233,36.026268,10.8,263.0
667002070,2026-01-19 04:55:49+00:00,-5.264232,36.026268,10.8,263.0
667002070,2026-01-19 05:36:05+00:00,-5.410317,35.998299,11.1,256.0
667002070,2026-01-19 05:39:32+00:00,-5.422767,35.995884,10.4,256.0
667002070,2026-01-19 05:46:51+00:00,-5.447333,35.991768,9.5,258.0
667002070,2026-01-19 06:14:38+00:00,-5.532099,35.973183,9.6,248.0
667002070,2026-01-19 06:14:58+00:00,-5.533117,35.972866,9.6,248.0
667002070,2026-01-19 06:15:01+00:00,-5.533117,35.972866,9.6,248.0
667002070,2026-01-19 06:19:49+00:00,-5.547467,35.967998,9.3,249.0
667002070,2026-01-19 06:20:39+00:00,-5.549983,35.9673,9.3,251.0
667002070,2026-01-19 06:28:55+00:00,-5.573615,35.960498,9.3,247.0
667002070,2026-01-19 06:34:49+00:00,-5.5922,35.953766,9.5,245.0
667002070,2026-01-19 06:35:07+00:00,-5.593099,35.953434,9.5,245.0
667002070,2026-01-19 06:35:16+00:00,-5.593098,35.953434,9.5,245.0
667002070,2026-01-19 06:39:29+00:00,-5.60605,35.948582,9.5,245.0
667002070,2026-01-19 06:40:29+00:00,-5.60915,35.947581,9.6,249.0
667002070,2026-01-19 06:41:43+00:00,-5.611782,35.946899,9.7,252.0
667002070,2026-01-19 06:45:58+00:00,-5.627233,35.945549,9.9,271.0
667002070,2026-01-19 06:46:18+00:00,-5.628483,35.945599,9.9,272.0
667002070,2026-01-19 06:46:38+00:00,-5.62945,35.945633,9.9,273.0
667002070,2026-01-19 06:47:04+00:00,-5.629448,35.945633,9.9,273.0
667002070,2026-01-19 06:53:08+00:00,-5.651483,35.947132,9.8,276.0
667002070,2026-01-19 06:53:18+00:00,-5.652033,35.947201,9.8,277.0
667002070,2026-01-19 06:53:25+00:00,-5.652032,35.947201,9.8,277.0
667002070,2026-01-19 06:59:45+00:00,-5.672098,35.948334,10.1,269.0
667002070,2026-01-19 07:04:48+00:00,-5.691483,35.947701,10.1,267.0
667002070,2026-01-19 07:04:58+00:00,-5.692067,35.947681,10.1,268.0
667002070,2026-01-19 07:05:05+00:00,-5.692065,35.947681,10.1,268.0
667002070,2026-01-19 07:08:19+00:00,-5.703717,35.947819,10.3,272.0
667002070,2026-01-19 07:11:26+00:00,-5.714532,35.948284,10.5,274.0
667002070,2026-01-19 07:14:21+00:00,-5.725283,35.948799,10.4,273.0
667002070,2026-01-19 07:17:47+00:00,-5.735947,35.949184,10.6,272.0
667002070,2026-01-19 07:20:48+00:00,-5.749083,35.949482,11.4,271.0
667002070,2026-01-19 07:21:48+00:00,-5.753033,35.949566,11.7,271.0
667002070,2026-01-19 07:24:38+00:00,-5.764683,35.949917,12.0,272.0
667002070,2026-01-19 07:25:29+00:00,-5.7682,35.950015,12.1,272.0
667002070,2026-01-19 07:26:59+00:00,-5.774367,35.950184,12.1,272.0
667002070,2026-01-19 07:28:59+00:00,-5.782767,35.950432,12.1,272.0
667002070,2026-01-19 07:30:37+00:00,-5.786165,35.950564,12.1,272.0
667002070,2026-01-19 07:30:59+00:00,-5.791166,35.950718,12.1,272.0
667002070,2026-01-19 07:37:48+00:00,-5.819317,35.95185,12.2,274.0
667002070,2026-01-19 07:42:47+00:00,-5.8403,35.953418,12.5,276.0
667002070,2026-01-19 07:45:08+00:00,-5.850267,35.954216,12.5,275.0
667002070,2026-01-19 07:47:38+00:00,-5.86095,35.955002,12.6,274.0
667002070,2026-01-19 07:47:59+00:00,-5.862533,35.955081,12.6,274.0
667002070,2026-01-19 07:48:08+00:00,-5.86325,35.955132,12.6,274.0
667002070,2026-01-19 07:48:13+00:00,-5.86325,35.955132,12.6,274.0
667002070,2026-01-19 07:57:28+00:00,-5.904083,35.957432,13.0,273.0
667002070,2026-01-19 08:19:21+00:00,-6.001883,35.962467,13.7,273.0
667002070,2026-01-19 08:37:02+00:00,-6.085583,35.966282,13.8,271.0
667002070,2026-01-19 08:43:11+00:00,-6.1143,35.966366,13.7,270.0
667002070,2026-01-19 08:46:11+00:00,-6.12825,35.966568,13.6,271.0
667002070,2026-01-19 08:47:04+00:00,-6.132883,35.966667,13.5,271.0
667002070,2026-01-19 08:47:06+00:00,-6.132883,35.966667,13.5,271.0
667002070,2026-01-19 08:48:22+00:00,-6.138366,35.966732,13.5,271.0
667002070,2026-01-19 08:48:39+00:00,-6.140683,35.966766,13.5,271.0
667002070,2026-01-19 08:48:43+00:00,-6.140683,35.966766,13.5,271.0
667002070,2026-01-19 08:53:24+00:00,-6.162183,35.967068,13.5,271.0
667002070,2026-01-19 08:53:51+00:00,-6.16425,35.967083,13.4,271.0
667002070,2026-01-19 08:53:52+00:00,-6.16425,35.967083,13.4,271.0
667002070,2026-01-19 08:59:02+00:00,-6.187317,35.967399,13.5,270.0
667002070,2026-01-19 08:59:05+00:00,-6.188233,35.967419,13.5,270.0
667002070,2026-01-19 08:59:10+00:00,-6.188233,35.967419,13.5,270.0
667002070,2026-01-19 08:59:18+00:00,-6.188233,35.967419,13.5,270.0
667002070,2026-01-19 09:07:42+00:00,-6.227817,35.968066,13.7,271.0
667002070,2026-01-19 09:08:00+00:00,-6.23015,35.968102,13.7,271.0
667002070,2026-01-19 09:08:12+00:00,-6.23015,35.968102,13.7,271.0
667002070,2026-01-19 09:11:28+00:00,-6.24495,35.968433,13.7,272.0
667002070,2026-01-19 09:17:22+00:00,-6.27275,35.969833,13.7,273.0
667002070,2026-01-19 09:17:40+00:00,-6.275166,35.969952,13.7,273.0
667002070,2026-01-19 09:18:27+00:00,-6.2783,35.970115,13.8,273.0
667002070,2026-01-19 09:18:36+00:00,-6.2783,35.970115,13.8,273.0
667002070,2026-01-19 09:23:37+00:00,-6.301833,35.971451,13.9,273.0
667002070,2026-01-19 09:27:41+00:00,-6.321349,35.972668,14.0,274.0
667002070,2026-01-19 09:42:37+00:00,-6.390367,35.985168,13.7,285.0
667002070,2026-01-19 09:46:58+00:00,-6.409917,35.989799,13.7,287.0
667002070,2026-01-19 09:47:44+00:00,-6.412883,35.990582,13.7,288.0
667002070,2026-01-19 09:49:15+00:00,-6.420416,35.9925,13.7,287.0
667002070,2026-01-19 09:59:08+00:00,-6.4639,36.005001,13.4,290.0
667002070,2026-01-19 10:08:38+00:00,-6.505532,36.017349,13.5,290.0
667002070,2026-01-19 10:13:41+00:00,-6.527383,36.023918,13.6,290.0
667002070,2026-01-19 10:13:43+00:00,-6.527383,36.023918,13.6,290.0
667002070,2026-01-19 10:17:18+00:00,-6.542417,36.028484,13.5,290.0
667002070,2026-01-19 10:23:15+00:00,-6.567866,36.036366,13.2,291.0
667002070,2026-01-19 10:23:29+00:00,-6.56935,36.036816,13.2,291.0
667002070,2026-01-19 10:23:32+00:00,-6.56935,36.036816,13.2,291.0
667002070,2026-01-19 10:23:44+00:00,-6.569917,36.036999,13.2,290.0
667002070,2026-01-19 10:23:54+00:00,-6.570617,36.037216,13.2,290.0
667002070,2026-01-19 10:24:04+00:00,-6.570617,36.037216,13.2,290.0
667002070,2026-01-19 10:26:25+00:00,-6.581233,36.040515,13.2,291.0
667002070,2026-01-19 10:26:36+00:00,-6.582067,36.040768,13.2,291.0
667002070,2026-01-19 10:26:39+00:00,-6.582067,36.040768,13.2,291.0
667002070,2026-01-19 10:34:15+00:00,-6.614267,36.050884,13.3,291.0
667002070,2026-01-19 10:35:52+00:00,-6.621217,36.053116,13.2,291.0
667002070,2026-01-19 10:36:04+00:00,-6.621217,36.053116,13.2,291.0
667002070,2026-01-19 10:43:16+00:00,-6.652183,36.062283,13.3,288.0
667002070,2026-01-19 10:44:48+00:00,-6.658717,36.064018,13.2,288.0
667002070,2026-01-19 10:44:49+00:00,-6.658717,36.064018,13.2,288.0
667002070,2026-01-19 12:15:34+00:00,-7.056583,36.1693,13.5,288.0
667002070,2026-01-19 12:30:07+00:00,-7.120416,36.186882,13.4,287.0
667002070,2026-01-19 13:43:17+00:00,-7.442383,36.276282,13.4,288.0
667002070,2026-01-19 14:50:57+00:00,-7.729,36.353985,11.8,287.0
667002070,2026-01-19 14:58:06+00:00,-7.753549,36.360249,9.1,287.0
667002070,2026-01-19 15:10:06+00:00,-7.774467,36.368149,3.4,313.0
667002070,2026-01-19 15:24:16+00:00,-7.77735,36.376682,1.7,16.0
667002070,2026-01-19 15:37:46+00:00,-7.7744,36.381168,1.1,42.0
667002070,2026-01-19 15:49:26+00:00,-7.770567,36.383049,1.7,52.0
667002070,2026-01-19 15:54:36+00:00,-7.76815,36.388119,5.7,1.0
667002070,2026-01-19 15:54:45+00:00,-7.76815,36.388382,5.7,359.0
667002070,2026-01-19 15:54:46+00:00,-7.76815,36.388382,5.7,359.0
667002070,2026-01-19 15:57:06+00:00,-7.77,36.39225,6.9,328.0
667002070,2026-01-19 15:58:36+00:00,-7.772967,36.394482,8.3,307.0
667002070,2026-01-19 16:01:17+00:00,-7.78115,36.397167,10.5,286.0
667002070,2026-01-19 16:08:26+00:00,-7.81025,36.403252,12.8,284.0
667002070,2026-01-19 16:15:36+00:00,-7.841333,36.409985,13.0,285.0
667002070,2026-01-19 16:16:16+00:00,-7.844133,36.410618,13.0,285.0
667002070,2026-01-19 16:17:56+00:00,-7.851433,36.412251,13.1,285.0
667002070,2026-01-19 16:18:46+00:00,-7.855067,36.413066,13.1,285.0
667002070,2026-01-19 16:19:27+00:00,-7.858017,36.413715,13.0,285.0
667002070,2026-01-19 16:19:57+00:00,-7.86015,36.4142,12.9,285.0
667002070,2026-01-19 16:20:17+00:00,-7.861583,36.414515,13.0,285.0
667002070,2026-01-19 16:22:06+00:00,-7.869433,36.416283,12.9,285.0
667002070,2026-01-19 16:22:47+00:00,-7.872366,36.41695,13.0,285.0
667002070,2026-01-19 16:23:47+00:00,-7.876683,36.417915,13.0,285.0
667002070,2026-01-19 16:24:47+00:00,-7.881083,36.418919,13.0,285.0
667002070,2026-01-19 16:25:47+00:00,-7.885317,36.419899,13.0,286.0
667002070,2026-01-19 16:26:07+00:00,-7.886767,36.420235,13.1,285.0
667002070,2026-01-19 16:26:15+00:00,-7.8875,36.420383,13.1,285.0
667002070,2026-01-19 16:26:16+00:00,-7.8875,36.420383,13.1,285.0
667002070,2026-01-19 16:38:36+00:00,-7.940767,36.432598,13.2,286.0
667002070,2026-01-19 16:38:56+00:00,-7.94215,36.432934,13.2,286.0
667002070,2026-01-19 16:38:59+00:00,-7.94215,36.432934,13.2,286.0
667002070,2026-01-19 16:47:38+00:00,-7.980283,36.441581,13.3,284.0
667002070,2026-01-19 16:47:55+00:00,-7.98175,36.441898,13.3,284.0
667002070,2026-01-19 17:25:36+00:00,-8.1462,36.475784,13.0,284.0
667002070,2026-01-19 17:38:57+00:00,-8.204516,36.487782,13.0,284.0
667002070,2026-01-19 17:43:57+00:00,-8.226067,36.492331,13.1,285.0
667002070,2026-01-19 17:50:36+00:00,-8.254716,36.498852,13.0,286.0
667002070,2026-01-19 17:52:17+00:00,-8.261983,36.500519,13.0,286.0
667002070,2026-01-19 18:06:26+00:00,-8.322882,36.514252,12.9,285.0
667002070,2026-01-19 18:19:36+00:00,-8.379867,36.526901,13.0,285.0
667002070,2026-01-19 18:49:16+00:00,-8.503033,36.562119,12.8,289.0
667002070,2026-01-19 18:49:27+00:00,-8.503867,36.562351,12.8,289.0
667002070,2026-01-19 18:49:30+00:00,-8.503867,36.562351,12.8,289.0
667002070,2026-01-19 18:53:06+00:00,-8.518917,36.566967,12.9,290.0
667002070,2026-01-19 18:58:05+00:00,-8.539483,36.573181,12.8,290.0
667002070,2026-01-19 19:08:26+00:00,-8.5835,36.585434,13.3,287.0
667002070,2026-01-19 19:08:57+00:00,-8.585599,36.585999,13.3,288.0
667002070,2026-01-19 19:28:06+00:00,-8.667949,36.608082,13.0,289.0
667002070,2026-01-19 19:35:26+00:00,-8.698883,36.616699,13.1,289.0
667002070,2026-01-19 19:49:56+00:00,-8.760833,36.633651,13.0,287.0
667002070,2026-01-19 20:05:25+00:00,-8.8271,36.650902,13.3,287.0
667002070,2026-01-19 20:05:35+00:00,-8.827983,36.651115,13.3,287.0
667002070,2026-01-19 20:05:36+00:00,-8.827983,36.651115,13.3,287.0
667002070,2026-01-19 20:26:57+00:00,-8.918667,36.673901,12.7,286.0
667002070,2026-01-19 20:32:57+00:00,-8.94375,36.68005,12.8,287.0
667002070,2026-01-19 20:37:57+00:00,-8.964833,36.685333,12.6,287.0
667002070,2026-01-19 20:40:19+00:00,-8.974317,36.687782,12.6,287.0
667002070,2026-01-19 20:48:16+00:00,-9.007116,36.696484,12.6,289.0
667002070,2026-01-19 20:48:35+00:00,-9.008633,36.696918,12.7,289.0
667002070,2026-01-19 20:48:36+00:00,-9.008633,36.696918,12.7,289.0
667002070,2026-01-19 20:54:56+00:00,-9.0345,36.704582,12.6,291.0
667002070,2026-01-19 21:06:16+00:00,-9.078917,36.721451,12.6,301.0
667002070,2026-01-19 21:24:07+00:00,-9.1446,36.754333,12.3,298.0
667002070,2026-01-19 21:30:46+00:00,-9.1681,36.767066,12.3,308.0
667002070,2026-01-19 21:55:26+00:00,-9.24075,36.826267,12.5,315.0
667002070,2026-01-19 22:21:56+00:00,-9.320067,36.893635,12.3,331.0
667002070,2026-01-19 22:36:16+00:00,-9.3361,36.939751,12.3,345.0
667002070,2026-01-19 22:37:16+00:00,-9.33725,36.943401,12.4,346.0
667002070,2026-01-19 22:38:16+00:00,-9.338417,36.947182,12.2,346.0
667002070,2026-01-19 22:38:26+00:00,-9.33855,36.947735,12.2,347.0
667002070,2026-01-19 22:38:27+00:00,-9.33855,36.947735,12.2,347.0
667002070,2026-01-19 22:47:06+00:00,-9.346783,36.975933,12.2,347.0
667002070,2026-01-19 22:48:05+00:00,-9.347733,36.979416,12.3,347.0
667002070,2026-01-19 22:48:36+00:00,-9.348,36.980282,12.1,347.0
667002070,2026-01-19 22:57:01+00:00,-9.355883,37.008598,12.0,347.0
667002070,2026-01-19 23:23:41+00:00,-9.380599,37.097752,12.4,347.0
667002070,2026-01-19 23:51:16+00:00,-9.40745,37.190334,12.3,346.0
667002070,2026-01-19 23:59:09+00:00,-9.415067,37.216549,12.3,346.0
667002070,2026-01-19 23:59:56+00:00,-9.4159,37.219452,12.3,347.0
667002070,2026-01-20 00:00:06+00:00,-9.41605,37.220016,12.3,347.0
667002070,2026-01-20 00:11:17+00:00,-9.426949,37.257331,12.4,345.0
667002070,2026-01-20 00:14:17+00:00,-9.430067,37.267448,12.5,345.0
667002070,2026-01-20 00:20:37+00:00,-9.4364,37.288581,12.3,346.0
667002070,2026-01-20 00:41:05+00:00,-9.453267,37.358185,12.3,349.0
667002070,2026-01-20 00:41:15+00:00,-9.453383,37.358631,12.3,348.0
667002070,2026-01-20 00:41:18+00:00,-9.453383,37.358631,12.3,348.0
667002070,2026-01-20 00:59:16+00:00,-9.468383,37.4207,12.7,349.0
667002070,2026-01-20 00:59:37+00:00,-9.468667,37.421848,12.7,348.0
667002070,2026-01-20 00:59:38+00:00,-9.468667,37.421848,12.7,348.0
667002070,2026-01-20 01:44:25+00:00,-9.507767,37.581051,13.2,347.0
667002070,2026-01-20 01:45:06+00:00,-9.508466,37.5835,13.2,347.0
667002070,2026-01-20 02:05:47+00:00,-9.527883,37.657367,12.9,348.0
667002070,2026-01-20 02:06:05+00:00,-9.528167,37.658401,13.0,348.0
667002070,2026-01-20 02:06:07+00:00,-9.528167,37.658401,13.0,348.0
667002070,2026-01-20 02:29:07+00:00,-9.5481,37.739765,12.9,347.0
667002070,2026-01-20 02:38:58+00:00,-9.557083,37.774384,12.9,348.0
667002070,2026-01-20 02:46:37+00:00,-9.5632,37.801498,12.7,351.0
667002070,2026-01-20 03:09:45+00:00,-9.58125,37.883018,12.8,349.0
667002070,2026-01-20 03:27:07+00:00,-9.59195,37.9436,12.6,352.0
667002070,2026-01-20 03:27:14+00:00,-9.592017,37.944183,12.6,353.0
667002070,2026-01-20 03:27:15+00:00,-9.592017,37.944183,12.6,353.0
667002070,2026-01-20 03:35:35+00:00,-9.596867,37.973232,12.6,348.0
667002070,2026-01-20 03:40:16+00:00,-9.601383,37.989032,12.5,345.0
667002070,2026-01-20 03:45:07+00:00,-9.6076,38.005051,12.5,340.0
667002070,2026-01-20 03:57:15+00:00,-9.62645,38.044918,12.5,339.0
667002070,2026-01-20 04:07:34+00:00,-9.6429,38.078365,12.6,338.0
667002070,2026-01-20 04:07:55+00:00,-9.643449,38.079448,12.6,338.0
667002070,2026-01-20 04:07:59+00:00,-9.643449,38.079448,12.6,338.0
667002070,2026-01-20 04:17:36+00:00,-9.659117,38.110916,12.5,339.0
667002070,2026-01-20 04:28:55+00:00,-9.6761,38.148066,12.6,339.0
667002070,2026-01-20 04:54:44+00:00,-9.711,38.235718,12.8,345.0
667002070,2026-01-20 04:54:54+00:00,-9.7112,38.236301,12.8,344.0
667002070,2026-01-20 04:55:00+00:00,-9.7112,38.236301,12.8,344.0
667002070,2026-01-20 06:03:34+00:00,-9.78425,38.468433,12.3,345.0
667002070,2026-01-20 06:03:44+00:00,-9.784466,38.469116,12.4,345.0
667002070,2026-01-20 06:03:49+00:00,-9.784466,38.469116,12.4,345.0
667002070,2026-01-20 07:06:44+00:00,-9.843933,38.675835,12.1,351.0
667002070,2026-01-20 07:06:54+00:00,-9.844067,38.676483,12.0,351.0
667002070,2026-01-20 07:06:56+00:00,-9.844067,38.676483,12.0,351.0
667002070,2026-01-20 07:25:34+00:00,-9.846733,38.740131,12.3,1.0
667002070,2026-01-20 08:21:42+00:00,-9.839983,38.929501,12.0,359.0
667002070,2026-01-20 09:30:04+00:00,-9.84965,39.157635,12.0,358.0
667002070,2026-01-20 10:31:14+00:00,-9.848983,39.361584,12.1,358.0
667002070,2026-01-20 12:28:11+00:00,-9.84225,39.761002,12.5,0.0
667002070,2026-01-20 12:57:51+00:00,-9.844917,39.865932,12.5,355.0
667002070,2026-01-20 13:25:02+00:00,-9.850033,39.9613,12.8,2.0
667002070,2026-01-20 15:22:40+00:00,-9.829617,40.379917,12.8,1.0
667002070,2026-01-20 15:58:44+00:00,-9.8284,40.50465,12.5,359.0
667002070,2026-01-20 16:47:25+00:00,-9.827233,40.666083,12.3,0.0
667002070,2026-01-20 17:30:48+00:00,-9.82635,40.806549,11.4,1.0
667002070,2026-01-20 18:17:19+00:00,-9.8228,40.950316,10.3,359.0
667002070,2026-01-20 18:53:40+00:00,-9.822933,41.0494,10.4,356.0
667002070,2026-01-20 19:30:09+00:00,-9.830133,41.154701,10.7,0.0
667002070,2026-01-20 20:11:35+00:00,-9.826417,41.2757,10.7,2.0
667002070,2026-01-20 20:26:24+00:00,-9.823633,41.320765,10.8,6.0
667002070,2026-01-20 20:48:44+00:00,-9.817333,41.389584,11.5,2.0
667002070,2026-01-20 21:16:12+00:00,-9.8145,41.477318,11.2,359.0
667002070,2026-01-20 22:15:59+00:00,-9.81295,41.659866,10.5,2.0
667002070,2026-01-20 22:16:12+00:00,-9.812883,41.660851,10.6,1.0
667002070,2026-01-20 22:16:21+00:00,-9.812883,41.660851,10.6,1.0
667002070,2026-01-20 22:24:11+00:00,-9.8133,41.684433,11.1,0.0
667002070,2026-01-20 22:24:59+00:00,-9.813317,41.686882,10.6,358.0
667002070,2026-01-20 22:25:02+00:00,-9.813317,41.686882,10.6,358.0
667002070,2026-01-20 22:28:32+00:00,-9.813183,41.697285,10.9,0.0
667002070,2026-01-20 22:29:03+00:00,-9.81315,41.699333,10.9,0.0
667002070,2026-01-20 22:29:12+00:00,-9.81315,41.699333,10.9,0.0
667002070,2026-01-20 22:33:21+00:00,-9.812733,41.712032,10.8,2.0
667002070,2026-01-20 22:34:00+00:00,-9.81275,41.714134,11.5,0.0
667002070,2026-01-20 22:34:02+00:00,-9.81275,41.714134,11.5,0.0
667002070,2026-01-20 22:37:12+00:00,-9.812417,41.723549,10.8,0.0
667002070,2026-01-20 22:38:03+00:00,-9.8125,41.726551,11.1,358.0
667002070,2026-01-20 22:38:12+00:00,-9.8125,41.726551,11.1,358.0
667002070,2026-01-20 23:01:02+00:00,-9.8133,41.798134,11.2,3.0
667002070,2026-01-20 23:01:09+00:00,-9.813283,41.798767,11.1,3.0
667002070,2026-01-20 23:01:12+00:00,-9.813283,41.798767,11.1,3.0
667002070,2026-01-20 23:14:12+00:00,-9.813317,41.839416,11.7,358.0
667002070,2026-01-20 23:14:34+00:00,-9.813367,41.841167,11.8,359.0
667002070,2026-01-20 23:14:42+00:00,-9.813367,41.841167,11.8,359.0
667002070,2026-01-20 23:45:47+00:00,-9.8132,41.941868,11.6,358.0
667002070,2026-01-20 23:54:03+00:00,-9.81185,41.96685,10.7,1.0
667002070,2026-01-21 00:01:32+00:00,-9.809883,41.989265,10.2,4.0
667002070,2026-01-21 00:29:12+00:00,-9.806082,42.073917,11.0,357.0
667002070,2026-01-21 00:31:44+00:00,-9.806217,42.081749,10.9,358.0
667002070,2026-01-21 00:31:47+00:00,-9.806217,42.081749,10.9,358.0
667002070,2026-01-21 00:37:02+00:00,-9.806383,42.097233,11.2,356.0
667002070,2026-01-21 00:40:53+00:00,-9.8072,42.110001,11.6,1.0
667002070,2026-01-21 00:40:56+00:00,-9.8072,42.110001,11.6,1.0
667002070,2026-01-21 01:05:40+00:00,-9.8057,42.189419,12.1,359.0
667002070,2026-01-21 01:08:03+00:00,-9.805483,42.197299,12.0,0.0
667002070,2026-01-21 01:08:06+00:00,-9.805483,42.197299,12.0,0.0
667002070,2026-01-21 01:08:09+00:00,-9.805483,42.197299,12.0,0.0
667002070,2026-01-21 01:31:51+00:00,-9.802083,42.272385,11.3,5.0
667002070,2026-01-21 01:32:42+00:00,-9.80185,42.275616,11.2,4.0
667002070,2026-01-21 01:32:54+00:00,-9.80185,42.275616,11.2,4.0
667002070,2026-01-21 01:40:52+00:00,-9.800033,42.299816,10.8,1.0
667002070,2026-01-21 01:41:44+00:00,-9.799883,42.302784,10.7,3.0
667002070,2026-01-21 01:41:55+00:00,-9.799883,42.302784,10.7,3.0
