X,Y,portid,portname,country,ISO3,continent,fullname,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,LOCODE,pageid,countrynoaccents,ObjectId
-8905422.77240783,-363018.874674458,port1028,Puerto Bolivar,Ecuador,ECU,South America,"Puerto Bolivar, Ecuador",-3.259294792,-79.99877388,224,206,5,8,0,5,Vegetable Products,Prepared Foodstuffs & Beverages,Wood & Wood Products,1.54,14.24,EC PBO,d8d5d4b054e748129c3978af54a04282,Ecuador,1175
18580425.3529535,-59064.8704141655,port800,Nauru,Nauru,NRU,Asia & Pacific,"Nauru, Nauru",-0.530581175,166.9108008,26,0,9,12,0,5,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,100,100,,4d613c2343734cc8a99e02d123e6ed8f,Nauru,1176
-19367916.6074226,-2114012.09832972,port803,Neiafu,Tonga,TON,Asia & Pacific,"Neiafu, Tonga",-18.65204266,-173.9849551,39,3,0,27,6,3,Animal & Animal Products,Prepared Foodstuffs & Beverages,Mineral Products,4.26,17.09,TO NEI,82458dcbb8e74025abc4a388cd605700,Tonga,1177
-596663.739530325,4319437.87126224,port332,Gibraltar,Gibraltar,GIB,Europe,"Gibraltar, Gibraltar",36.13663072,-5.359921567,838,31,5,102,16,684,Mineral Products,Chemical & Allied Industries,Vegetable Products,100,100,,b6d58147c2e1486ead76c80040d4d663,Gibraltar,1178
-19501078.5853101,-2408426.02374543,port836,Nuku'alofa,Tonga,TON,Asia & Pacific,"Nuku'alofa, Tonga",-21.13871037,-175.1811695,198,66,0,74,14,44,Mineral Products,Animal & Animal Products,Prepared Foodstuffs & Beverages,95.74,82.91,,9238005628364d6b8413e7afc0febe4c,Tonga,1179
-8643846.76100744,2095386.6214083,port336,Falmouth,Jamaica,JAM,North America,"Falmouth, Jamaica",18.493441,-77.64899659,5,0,0,0,0,5,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.08,0,JM FMH,4f8e14040783474a935f7cc852973e18,Jamaica,1180
-1897600.46515383,2373875.23224057,port830,Nouadhibou,Mauritania,MRT,Africa,"Nouadhibou, Mauritania",20.84893872,-17.04643501,387,85,106,48,1,147,Mineral Products,Chemical & Allied Industries,Animal & Animal Products,28.6,91.74,MR NDB,c8c53b6ae3ef43f390658adb31c2388f,Mauritania,1181
-8549830.78967419,2035547.56277826,port572,Kingston,Jamaica,JAM,North America,"Kingston, Jamaica",17.98290381,-76.80443675,2418,1562,88,291,157,320,Mineral Products,Vegetable Products,Chemical & Allied Industries,77.1,21.17,JM KIN,cc4f835488e44ce5bf2d1f574c45d109,Jamaica,1182
-1783961.62052474,2036662.54019563,port831,Nouakchott,Mauritania,MRT,Africa,"Nouakchott, Mauritania",17.99243027,-16.0255999,451,197,102,53,8,91,Mineral Products,Vegetable Products,Metals,71.4,7.97,MR NKC,764a441abd6849b5a1235a8dbab7b85f,Mauritania,1183
5993027.42274583,4586119.62248757,port847,Okaram,Turkmenistan,TKM,Asia & Pacific,"Okaram, Turkmenistan",38.04736897,53.83628132,55,0,0,0,0,55,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.6,13.98,,7bee153e0e5e46de94896490a996dc0c,Turkmenistan,1184
-8675500.94579387,2091544.82117799,port763,Montego Bay,Jamaica,JAM,North America,"Montego Bay, Jamaica",18.46070857,-77.93335097,191,65,0,25,1,100,Mineral Products,Chemical & Allied Industries,Vegetable Products,4.03,1.59,JM MBJ,4fbab08baac744f686e8d315c4a45c91,Jamaica,1185
5900620.63699091,4867337.77077989,port1330,Turkmenbashi Port,Turkmenistan,TKM,Asia & Pacific,"Turkmenbashi Port, Turkmenistan",40.00960239,53.00617704,743,3,11,320,186,223,Mineral Products,Chemical & Allied Industries,Vegetable Products,99.4,86.02,,9ead62c96564408fb47a0dc976409fdb,Turkmenistan,1186
-8584382.95253805,2085534.17555508,port840,Ocho Rios,Jamaica,JAM,North America,"Ocho Rios, Jamaica",18.40948489,-77.11482411,21,0,6,1,0,14,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.37,3.3,JM OCJ,dda69c0d214a49dba0be900dc8690418,Jamaica,1187
-7793858.58814851,1402416.16751394,port871,Oranjestad-Barcadera,Aruba,ABW,North America,"Oranjestad-Barcadera, Aruba",12.49781601,-70.01342292,296,164,21,64,26,21,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,52.33,100,,c7526af8d56749be83750aacedd56dec,Aruba,1188
-8586244.17768869,2025007.09826357,port949,Port Esquivel,Jamaica,JAM,North America,"Port Esquivel, Jamaica",17.89281983,-77.13154378,116,0,14,22,0,80,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,8.29,8.43,JM PEV,0a64ddbd68b14632bdfe145656266fce,Jamaica,1189
-7781922.21325925,1394898.93562841,port1202,Sint Nicolaas Baai,Aruba,ABW,North America,"Sint Nicolaas Baai, Aruba",12.43187931,-69.90619664,16,0,0,0,0,16,Mineral Products,Chemical & Allied Industries,Stone & Glass,47.67,0,,1fce980094db4c1b909afa9dbdd3899d,Aruba,1190
-8619827.8075493,2091833.64405021,port1102,Rio Bueno,Jamaica,JAM,North America,"Rio Bueno, Jamaica",18.46316958,-77.43323066,32,0,10,22,0,0,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,2.29,0.06,JM RIB,7c72056468d44e9fa1d542b4f980de0e,Jamaica,1191
-19000365.0630629,-1606361.71761261,port872,Pago Pago Harbor,American Samoa,ASM,Asia & Pacific,"Pago Pago Harbor, American Samoa",-14.28001556,-170.6831834,139,81,0,34,0,24,Mineral Products,Prepared Foodstuffs & Beverages,Animal & Animal Products,100,100,,6fef163146014c6aad7c07e4f3321124,American Samoa,1192
-6795716.08200286,1643346.06615733,port350,Fort De France,Martinique,MTQ,North America,"Fort De France, Martinique",14.60175429,-61.04695623,584,169,15,118,89,193,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,100,100,,67e9ef650f92412094a0765dc3ce93c8,Martinique,1193
-2558527.85278248,1892261.45225132,port877,Palmeira,Cabo Verde,CPV,Africa,"Palmeira, Cabo Verde",16.75446077,-22.98364675,232,40,0,69,31,92,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,11.3,1.3,CV PAL,80c8b7c38ccf4e4ba6d9035cb492f0cc,Cabo Verde,1194
-1469625.13311123,948202.08933252,port360,Freetown,Sierra Leone,SLE,Africa,"Freetown, Sierra Leone",8.486640908,-13.20186719,611,172,127,224,4,84,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,100,100,SL FNA,694a78a2d27a4674a3f5834915fcdf57,Sierra Leone,1195
-2727722.38357461,1680111.54315679,port979,Port Vale Knights,Cabo Verde,CPV,Africa,"Port Vale Knights, Cabo Verde",14.92112319,-24.50354708,97,5,1,55,14,22,Mineral Products,Prepared Foodstuffs & Beverages,Stone & Glass,0.54,0.11,,f64911da248b435a8eb309baaec4e14b,Cabo Verde,1196
19947929.8157147,-950012.185910098,port366,Funafuti,Tuvalu,TUV,Asia & Pacific,"Funafuti, Tuvalu",-8.502722899,179.1953024,23,9,0,5,0,9,Animal & Animal Products,Mineral Products,Metals,100,100,,113129dcec544bd2aa9a5de23bdeabc9,Tuvalu,1197
2469897.81675004,8499429.92371331,port368,Turku,Finland,FIN,Europe,"Turku, Finland",60.44475295,22.18746959,249,35,0,96,90,28,Wood & Wood Products,Mineral Products,Animal & Animal Products,0.73,0.43,,c371e8f95d164f8b9a73a93a144de294,Finland,1198
-2615973.03479402,1678835.87914171,port998,Porto Da Praia,Cabo Verde,CPV,Africa,"Porto Da Praia, Cabo Verde",14.91004982,-23.4996856,398,83,9,161,36,109,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,27.67,6.78,,580445f95a70459296fd62369ac0502d,Cabo Verde,1199
3023782.00061727,8519412.12339027,port448,Hamina,Finland,FIN,Europe,"Hamina, Finland",60.53317456,27.16309587,660,69,23,339,3,226,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,4.3,4.7,FI HMN,41b4a424bf9f4774a4bc54e97cdb7dbf,Finland,1200
-2782504.10539317,1908515.18576127,port1009,Porto Grande,Cabo Verde,CPV,Africa,"Porto Grande, Cabo Verde",16.89422079,-24.99565966,595,95,119,153,15,213,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,56.15,90.54,CV GRA,120e5a33f3584baf996600e7d432cf9f,Cabo Verde,1201
2552526.99752008,8359795.92328293,port450,Hanko,Finland,FIN,Europe,"Hanko, Finland",59.82011054,22.92974015,1130,122,0,62,916,30,Vehicles & Equipment,Machinery & Electrical Equipment,Prepared Foodstuffs & Beverages,2.26,3.16,,3d6fda4630e6490491c57a1598f442cd,Finland,1202
-2551979.50488727,1825499.05124863,port1131,Sal Rei,Cabo Verde,CPV,Africa,"Sal Rei, Cabo Verde",16.17932575,-22.92482194,145,30,0,56,26,33,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,4.34,1.28,,ad13f3ac2b99473d96133861803b5639,Cabo Verde,1203
2788195.7896942,8441235.11174948,port460,Helsinki,Finland,FIN,Europe,"Helsinki, Finland",60.1858635,25.04678893,916,617,3,58,219,19,Wood & Wood Products,Mineral Products,Machinery & Electrical Equipment,2.66,4.93,,ef5d80de6f9e415a9cebd13d160acfb1,Finland,1204
-6140135.39846008,645007.462064875,port884,Paramaribo,Suriname,SUR,South America,"Paramaribo, Suriname",5.784349723,-55.15777475,657,155,41,272,19,170,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,100,100,,b670b084937941a2b0ebb58259067b95,Suriname,1205
3209561.9978524,8680416.80862735,port491,Imatra,Finland,FIN,Europe,"Imatra, Finland",61.23687322,28.83198598,122,2,0,120,0,0,Wood & Wood Products,Miscellaneous,Textiles & Footwear,0.18,0.03,FI IMA,c10406e4182b4742a387043147a6999e,Finland,1206
-7430487.09400774,2037086.06073487,port910,Guayanilla,Puerto Rico,PRI,North America,"Guayanilla, Puerto Rico",17.99604873,-66.74920125,124,0,0,17,0,107,Mineral Products,Chemical & Allied Industries,Stone & Glass,20.1,0,,8d34c007db394bc5b19ef600bcf84f3e,Puerto Rico,1207
2663602.17208733,8403660.13423708,port497,Inkoo,Finland,FIN,Europe,"Inkoo, Finland",60.01761237,23.92754542,255,45,6,160,0,44,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,2.98,0.96,,2ecd9e5e17a84a71afa175056eebc32e,Finland,1208
-7329443.18369627,2043144.99177959,port1060,Puerto Yabucoa,Puerto Rico,PRI,North America,"Puerto Yabucoa, Puerto Rico",18.04780668,-65.84150836,46,0,0,0,0,46,Vehicles & Equipment,Mineral Products,Stone & Glass,9.8,0,PR PYA,317450b66ac642c69983ffbfd382b68e,Puerto Rico,1209
2527380.72271063,9275752.083166,port515,Jakobstad,Finland,FIN,Europe,"Jakobstad, Finland",63.7070198,22.70384732,259,39,23,138,46,13,Wood & Wood Products,Vegetable Products,Mineral Products,1.02,1.44,,58e4f6918c7f4c128e8afb0d9614206d,Finland,1210
-7359996.65916886,2088858.30292357,port1143,San Juan,Puerto Rico,PRI,North America,"San Juan, Puerto Rico",18.43781552,-66.1159749,1241,572,52,132,258,227,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,66.67,87.71,PR SJU,8b52e919c9bb486091060eda4030c4c3,Puerto Rico,1211
3312047.50002243,8998848.98462871,port522,Joensuu,Finland,FIN,Europe,"Joensuu, Finland",62.58351672,29.75262891,51,2,0,49,0,0,Vegetable Products,Wood & Wood Products,"Plastics, Rubber, Leather",0.03,0.08,FI JOE,66ff3994edf04114a278770cb1451c4a,Finland,1212
1317561.25596826,-533337.451492669,port919,Point Noire,Republic of Congo,COG,Africa,"Point Noire, Republic of Congo",-4.785478217,11.83585414,955,495,89,301,11,59,Mineral Products,Vegetable Products,Wood & Wood Products,100,76.51,,04805f4d4b6643478b825307698a8889,Republic of Congo,1213
-6851569.13035567,1831437.00552842,port922,Pointe A Pitre,Guadeloupe,GLP,North America,"Pointe A Pitre, Guadeloupe",16.23054802,-61.5486927,687,183,18,113,195,178,Mineral Products,Vegetable Products,Chemical & Allied Industries,98.21,99.73,,27efe3ae285143e9a92285b19f0c0395,Guadeloupe,1214
3168290.7541639,8656537.83460927,port525,Joutseno,Finland,FIN,Europe,"Joutseno, Finland",61.13348446,28.46124009,52,2,0,50,0,0,Wood & Wood Products,Textiles & Footwear,Miscellaneous,0.08,0,FI JOU,5ecdf57b5f0349229234f1233fc0fac6,Finland,1215
6156794.30459755,-2383639.1572889,port950,Port Est,Réunion,REU,Africa,"Port Est, Réunion",-20.93088407,55.30742425,474,275,45,58,44,52,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,100,100,,addef56e44ce4df781fc2f124c86d247,Reunion,1216
2362085.57564482,8944158.95708105,port550,Kaskinen,Finland,FIN,Europe,"Kaskinen, Finland",62.35643769,21.21897575,226,17,0,161,27,21,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,0.75,0.64,,a965f1b2f256465faa44516ff4467562,Finland,1217
10428684.6829977,2197669.31325268,port961,Kyaukpyu,Myanmar,MMR,Asia & Pacific,"Kyaukpyu, Myanmar",19.36256828,93.68246844,11,0,0,0,0,11,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",18.78,0,MM KYP,3ac96e1333704d39bd04283667391eb7,Myanmar,1218
3143346.29491209,8641758.10919944,port551,Kaukas,Finland,FIN,Europe,"Kaukas, Finland",61.06932264,28.2371602,73,0,0,73,0,0,Wood & Wood Products,Miscellaneous,Textiles & Footwear,0.07,0,,689133ee328442c098d2af2e4dfeb653,Finland,1219
10710357.2399197,1887796.42747086,port1086,Yangon,Myanmar,MMR,Asia & Pacific,"Yangon, Myanmar",16.71604961,96.21277607,1498,533,214,249,10,492,Mineral Products,Vegetable Products,Chemical & Allied Industries,81.22,100,MM RGN,16f32bbb259642e4a07020373fc2b664,Myanmar,1220
2730015.05412848,9785941.26098579,port557,Kemi,Finland,FIN,Europe,"Kemi, Finland",65.66568485,24.52414249,337,51,0,134,101,51,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,2.2,2.07,,64eb0c7bdf4e45f4b3cc5ad67fa23fee,Finland,1221
6400409.84344981,-2290739.95311012,port965,Port Louis,Mauritius,MUS,Africa,"Port Louis, Mauritius",-20.14941789,57.49585987,923,429,58,107,35,294,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,100,100,MU PLU,89135ece7527438da710db0a5787ba59,Mauritius,1222
2564721.20170835,9313088.28357965,port586,Kokkola,Finland,FIN,Europe,"Kokkola, Finland",63.85519828,23.03928255,562,78,30,326,29,99,Mineral Products,Chemical & Allied Industries,Metals,5.15,7.38,,b265408f67204bee9e964f4203211fe7,Finland,1223
4144796.94470456,2226169.90739815,port977,Port Sudan,Sudan,SDN,Africa,"Port Sudan, Sudan",19.603933,37.23334445,535,135,88,156,28,128,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,89.98,5.64,SD PZU,51b5c950e1e946cd8dd3fb1ecfa59e99,Sudan,1224
2997437.81676739,8503417.45983357,port597,Kotka,Finland,FIN,Europe,"Kotka, Finland",60.46241713,26.92644204,1576,577,54,529,283,133,Wood & Wood Products,Mineral Products,Metals,3.53,19.82,FI KTK,f2b77dc11761441b89d760a1f4ad6d16,Finland,1225
4157725.29314225,2168593.14173906,port1172,Suakin,Sudan,SDN,Africa,"Suakin, Sudan",19.1159604,37.34948178,283,4,5,136,128,10,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,1.76,0.54,,750245d1363141daa5866d7d17de825b,Sudan,1226
2388258.75271933,8767861.06365204,port698,Pori,Finland,FIN,Europe,"Pori, Finland",61.61259472,21.4540934,455,59,40,217,1,138,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,5.37,4.64,FI MTY,3a74a156733d44ed9763f692dea3fc97,Finland,1227
-10106700.7625265,1565775.02773566,port1057,Puerto Quetzal,Guatemala,GTM,North America,"Puerto Quetzal, Guatemala",13.92640929,-90.79003767,1275,562,325,52,79,257,Mineral Products,Vegetable Products,Chemical & Allied Industries,82.03,40.81,GT PRQ,a8d7ab77a78a41478d2d1529309421e7,Guatemala,1228
2456010.27278798,8501682.21965447,port783,Naantali,Finland,FIN,Europe,"Naantali, Finland",60.45473146,22.06271566,483,19,5,180,52,227,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,7.38,2.32,,2fe817db1aeb4768a7c7298edfba5e52,Finland,1229
-9863823.1026926,1771093.99889397,port1159,Puerto Barrios,Guatemala,GTM,North America,"Puerto Barrios, Guatemala",15.70940032,-88.60823053,1391,1057,79,61,15,179,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,17.97,59.19,,c2f4ea9f06d24704a044c44b6a00cfa9,Guatemala,1230
2830325.46473039,9607889.74668774,port867,Oulu,Finland,FIN,Europe,"Oulu, Finland",64.99817095,25.42524624,378,62,45,80,96,95,Wood & Wood Products,Mineral Products,Vegetable Products,3.21,1.67,,d2ff92aa05454b3f9ac1beeeda58be57,Finland,1231
5743028.10739396,2987753.51970999,port1090,Ras Laffan,Qatar,QAT,Asia & Pacific,"Ras Laffan, Qatar",25.90850676,51.59049926,1790,8,80,63,5,1634,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.54,80.37,QA RLF,400466b383894304852a7c9748c39301,Qatar,1232
2842658.81494257,8469559.17469857,port1015,Skoldvik,Finland,FIN,Europe,"Skoldvik, Finland",60.31212422,25.53603861,1134,10,0,35,0,1089,Mineral Products,Chemical & Allied Industries,Metals,46.87,33.6,,f0080279d2a44cf3bcefe1b413d6741c,Finland,1233
2717027.84773643,9518870.861091,port1079,Raahe,Finland,FIN,Europe,"Raahe, Finland",64.65804796,24.40747643,339,21,31,278,0,9,Mineral Products,Metals,Vegetable Products,3.38,1.41,FI RAA,25191fafc1f1453da593f5a3f2299d8d,Finland,1234
5700148.49075941,3017124.218575,port1117,Al Ruwais,Qatar,QAT,Asia & Pacific,"Al Ruwais, Qatar",26.14559103,51.20530511,66,0,1,64,0,1,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.08,0,AE RUW,4f9f68f980454b33914769b5b48cd050,Qatar,1235
2389019.5357229,8653690.30924469,port1092,Rauma,Finland,FIN,Europe,"Rauma, Finland",61.12113289,21.46092763,874,298,4,409,122,41,Wood & Wood Products,Mineral Products,Vegetable Products,2.39,6.71,,00995535e7be48caa13c406c6d914080,Finland,1236
5740426.83583451,2871272.93089847,port1342,Doha-Umm Said,Qatar,QAT,Asia & Pacific,"Doha-Umm Said, Qatar",24.96358831,51.56713164,1078,103,505,63,1,406,Mineral Products,Chemical & Allied Industries,Vegetable Products,77.21,17.56,,f691ec2fd9174aeb95a1ae4cee5a8544,Qatar,1237
2690632.41907216,9813660.09490431,port1311,Tornio,Finland,FIN,Europe,"Tornio, Finland",65.76808593,24.17036226,441,57,0,363,0,21,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,2.01,1.03,FI TOR,790504c2faf54adeb0d5eaa30375151e,Finland,1238
-7191686.61182485,2087073.56076834,port1106,Road Harbor,British Virgin Islands,VGB,North America,"Road Harbor, British Virgin Islands",18.42260523,-64.60402002,261,31,0,131,66,33,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,100,100,,eb9d72207d73477d8536a85f74d66e9e,British Virgin Islands,1239
-6833802.40047571,1725179.74125118,port1110,Roseau,Dominica,DMA,North America,"Roseau, Dominica",15.3119678,-61.38909145,249,62,34,64,10,79,Mineral Products,Prepared Foodstuffs & Beverages,Wood & Wood Products,100,100,DM RSU,2b79ef62c8b347f88197a9d57207f8f8,Dominica,1240
16156227.5924373,1589738.21485605,port1113,Rota,Northern Mariana Islands,MNP,Asia & Pacific,"Rota, Northern Mariana Islands",14.13525179,145.1338618,16,0,0,9,0,7,Metals,Machinery & Electrical Equipment,Mineral Products,4.56,3.88,,a7c4476bbbdd4e92beaccd683fce1689,Northern Mariana Islands,1241
16223136.0387952,1715160.80574366,port1126,Saipan,Northern Mariana Islands,MNP,Asia & Pacific,"Saipan, Northern Mariana Islands",15.22514305,145.7349106,163,75,6,48,9,25,Prepared Foodstuffs & Beverages,Mineral Products,Animal & Animal Products,90.82,95.36,MP SPN,acbe7b2cd2614bf8bf0734851d2c9b3a,Northern Mariana Islands,1242
16210378.0013861,1685175.18500495,port1300,Tinian,Northern Mariana Islands,MNP,Asia & Pacific,"Tinian, Northern Mariana Islands",14.96507238,145.6203032,15,0,0,7,0,8,Prepared Foodstuffs & Beverages,Mineral Products,Animal & Animal Products,4.62,0.77,MP TIQ,0aad9cae77aa4209b1a9b2cca20becac,Northern Mariana Islands,1243
740535.215374884,39202.5326234881,port1163,Sao Tome,São Tomé and Príncipe,STP,Africa,"Sao Tome, São Tomé and Príncipe",0.352160125,6.652341024,28,0,0,19,0,9,Prepared Foodstuffs & Beverages,Mineral Products,Chemical & Allied Industries,100,100,,f791568e1ad94e75bffc173da185b4e0,Sao Tome and Principe,1244
-189511.878634973,550443.846699685,port1177,Sekondi,Ghana,GHA,Africa,"Sekondi, Ghana",4.938594581,-1.702414171,6,0,0,0,0,6,Prepared Foodstuffs & Beverages,Mineral Products,Vegetable Products,0.12,0.1,GH SEK,f1f48f46743b44de9fa49c3bc0fef2a5,Ghana,1245
-193911.252740996,545207.656560785,port1255,Takoradi,Ghana,GHA,Africa,"Takoradi, Ghana",4.891730059,-1.741934421,403,96,132,135,2,38,Mineral Products,Chemical & Allied Industries,Stone & Glass,15.52,35.1,GH TKD,34c3f9474dc444ad843d579a264aca1b,Ghana,1246
87.9004302786571,627311.111673576,port1282,Tema,Ghana,GHA,Africa,"Tema, Ghana",5.626168215,0.000789623,1397,814,298,79,59,147,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,81.96,20.42,GH TEM,70f8974804704546932b17e71b9d0d47,Ghana,1247
11581071.0047051,151215.172941959,port1182,Serangoon Harbor,Singapore,SGP,Asia & Pacific,"Serangoon Harbor, Singapore",1.358261773,104.0345309,3165,877,87,372,3,1826,Mineral Products,Chemical & Allied Industries,Stone & Glass,1.72,1.19,,e102a9b5c8e3469b85b9f0595fc30dad,Singapore,1248
11544664.0431648,141608.829030549,port1201,Singapore,Singapore,SGP,Asia & Pacific,"Singapore, Singapore",1.271989257,103.7074816,44369,13921,810,2039,1322,26277,Mineral Products,Vegetable Products,Chemical & Allied Industries,95.12,95.45,SG SIN,9c50d7b7ca3e4b7690ab89d16029d418,Singapore,1249
-6885225.22252562,1935255.60526843,port1221,Port of Saint John's,Antigua and Barbuda,ATG,North America,"Port of Saint John's, Antigua and Barbuda",17.12392658,-61.85103052,437,56,0,137,75,169,Mineral Products,Chemical & Allied Industries,Stone & Glass,100,100,,0b62cdc7a90a430e9645c0c42adbe698,Antigua and Barbuda,1250
-6873751.56491097,1350347.02493183,port1223,Saint George's,Grenada,GRD,North America,"Saint George's, Grenada",12.04075574,-61.7479609,364,116,16,97,21,114,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,100,100,GD STG,e4c4a5a0dc314e5f8b503c713881b7bc,Grenada,1251
6174032.22570804,-515160.473870513,port1361,Victoria,Seychelles,SYC,Africa,"Victoria, Seychelles",-4.622741734,55.46227513,164,111,6,19,0,28,Mineral Products,Prepared Foodstuffs & Beverages,Animal & Animal Products,100,100,SC VIC,ea719acd3d9f42bf8439af64b6fd2c78,Seychelles,1252
5474818.1066745,1265079.51384218,port157,Bosaso,Somalia,SOM,Africa,"Bosaso, Somalia",11.2906123,49.18112783,81,1,6,61,0,13,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,6.74,13.23,SO  BSA,d7722ad4108e4df4b91bb844cba51ba3,Somalia,1253
-9282791.20862704,1576783.22800489,port1030,Puerto Cabezas,Nicaragua,NIC,North America,"Puerto Cabezas, Nicaragua",14.0223709,-83.38873222,1,0,0,0,0,1,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.07,0,NI PUZ,076906286b2d40e5a5f37ac22318e5b3,Nicaragua,1254
2751000.53476458,8277984.79032036,port1258,Tallinn,Estonia,EST,Europe,"Tallinn, Estonia",59.44859983,24.71265827,557,82,8,295,2,170,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,15.97,4.5,,cc9b5344fa5d4c399effe5c932e10886,Estonia,1255
5046628.01039108,225404.887351146,port778,Mogadishu,Somalia,SOM,Africa,"Mogadishu, Somalia",2.024425203,45.33463075,220,109,22,55,2,32,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,45.58,16.92,SO  MGQ,110fc283fd924ed6a1b76ad5653de672,Somalia,1256
-930679.569834374,6777104.27534228,port262,Cork,Ireland,IRL,Europe,"Cork, Ireland",51.87249837,-8.360436822,1157,430,59,262,97,309,Mineral Products,Vegetable Products,Chemical & Allied Industries,24.27,30.77,IE ORK,8732232a75f04d8e96e2960be34f49aa,Ireland,1257
18672293.8555371,975483.5248699,port612,Ebeye,Marshall Islands,MHL,Asia & Pacific,"Ebeye, Marshall Islands",8.728953524,167.7360696,30,16,0,7,0,7,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,12.45,5.13,,3b3c1d483b52473a890a8e51c54f5a5f,Marshall Islands,1258
12587721.4825341,364326.636907786,port149,Bintulu,Malaysia,MYS,Asia & Pacific,"Bintulu, Malaysia",3.271023549,113.077426,811,172,64,124,5,446,Mineral Products,Chemical & Allied Industries,Machinery & Electrical Equipment,0.5,3.46,,496c12a84fb1403cb0dce8bb5d9482c1,Malaysia,1259
-705684.114816481,7116740.33141088,port303,Drogheda,Ireland,IRL,Europe,"Drogheda, Ireland",53.71699842,-6.339268261,214,21,0,183,0,10,Chemical & Allied Industries,Mineral Products,Metals,0.94,2.45,IE DRO,7b734836ca8e4f9eb67e858b260998a0,Ireland,1260
19076272.7662997,790709.262306848,port683,Majuro,Marshall Islands,MHL,Asia & Pacific,"Majuro, Marshall Islands",7.084937245,171.3650739,99,57,2,22,0,18,Mineral Products,Machinery & Electrical Equipment,Animal & Animal Products,87.55,94.87,,f7627fc6ebb7446d981d2914af6be37e,Marshall Islands,1261
11568310.8188298,162260.150944358,port523,Johor,Malaysia,MYS,Asia & Pacific,"Johor, Malaysia",1.457450535,103.9199042,4273,995,258,555,3,2462,Mineral Products,Chemical & Allied Industries,Machinery & Electrical Equipment,5.88,5.24,,0a6341eacdcd4ca98a6fedd398d94d6f,Malaysia,1262
-690730.270617819,7047317.44550088,port307,Dublin,Ireland,IRL,Europe,"Dublin, Ireland",53.34632538,-6.204935593,2362,993,83,214,576,496,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,47.8,51.23,IE DUB,b28b0cb27fb24ad1a54a2c6d6c3fcea9,Ireland,1263
-9569948.5347465,1805549.03430526,port1033,Puerto Castilla,Honduras,HND,North America,"Puerto Castilla, Honduras",16.00713483,-85.96831037,101,68,2,2,0,29,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.69,14.82,HN PCA,18022ae44413478c95a844f56e1edf93,Honduras,1264
11517015.5655767,474379.837167216,port556,Kemaman Harbor,Malaysia,MYS,Asia & Pacific,"Kemaman Harbor, Malaysia",4.257503129,103.4591111,481,0,96,57,0,328,Mineral Products,Chemical & Allied Industries,Metals,0.87,1.07,,23a77e3193de470886603a6106d3e605,Malaysia,1265
