mmsi,ship_name,country,gap_24h_ratio,non_anch_low_ratio,cog_high_vol_ratio,loitering_h_ratio,non_anch_low_max_dur_h,cog_very_high_vol_ratio,non_anch_low_events,age_risk,flag_score,msr,spc,sdr,port_dwell,port_interval,turn_nonport,san_port_dwell,san_of_port,company_count,logistic_score,logistic_score_std,logistic_score_ci95_lower,logistic_score_ci95_upper,prediction_credibility,anomaly_index,confidence_grade,sanction_sources,hit_ofac,quadrant
371499000,Seazen,Panama,8.7e-05,0.152442,0.070891,0.152427,104.2,0.037252,822,2,0,0.235697,0.5261,0.181041,0.271185,0.2473,2.412115,2.4e-05,0.0,38.0,37.24,1.74,33.83,40.65,高可信,8.28,A,0,False,D_正常
314001155,Torvian,Barbados,0.000107,0.295922,0.093455,0.295916,282.0,0.041703,259,1,1,0.075006,0.5069,0.329458,0.163464,0.3303,1.168023,4.7e-05,0.000147,2.0,36.61,5.2,26.42,46.8,高可信,15.19,A,0,False,D_正常
314001105,Avina,Barbados,5.7e-05,0.123384,0.20159,0.123358,113.9,0.090183,61,2,1,0.127302,0.6189,0.575486,0.499185,0.1909,1.396781,0.000658,0.001244,2.0,36.4,10.72,15.39,57.41,高可信,9.59,A,0,False,D_正常
570297000,Lotus,Tonga,9.1e-05,0.520764,0.277125,0.520793,266.8,0.17781,62,1,0,0.167013,0.4019,0.580852,0.173347,0.2776,0.0,9.1e-05,0.0,25.0,36.4,8.64,19.47,53.33,中可信,28.98,C,3,True,C_名单被动
538012112,Nyxora,Marshall Islands,0.000393,0.15368,0.161949,0.153653,74.7,0.08817,1311,1,0,0.150472,0.5153,0.443599,0.107692,0.2555,2.566366,0.000533,0.004536,26.0,36.19,6.42,23.61,48.77,高可信,10.16,A,0,False,D_正常
563216200,Torm Gwyneth,Singapore,0.000205,0.132955,0.038416,0.132922,424.5,0.015899,33,1,0,0.148907,0.5002,0.134506,0.189862,0.2463,0.62583,5e-05,0.0,25.0,36.05,10.24,15.98,56.12,高可信,6.76,A,0,False,D_正常
304993000,In,Antigua & Barbuda,0.000507,0.429637,0.05087,0.429649,1694.2,0.0191,19,2,0,0.222756,0.6213,0.882363,0.336478,0.4715,0.603272,0.000141,0.0,44.0,35.96,4.13,27.87,44.05,高可信,20.36,B,0,False,D_正常
525121002,Nusa Merdeka,Indonesia,0.000188,0.209161,0.059619,0.209139,213.2,0.025763,142,2,0,0.121885,0.5397,0.139346,0.203728,0.2583,1.130767,0.021538,0.105521,24.0,35.64,2.04,31.64,39.64,高可信,10.61,A,0,False,D_正常
667001290,,,8e-05,0.049243,0.038732,0.049209,52.0,0.020315,24,0,0,0.064862,0.3524,0.182745,0.091036,0.1834,0.89873,0.003653,0.039713,23.0,35.59,0.11,35.37,35.81,高可信,2.99,A,0,False,D_正常
461000256,Primavera,Oman,0.000447,0.15559,0.122365,0.155542,71.5,0.065311,303,1,0,0.091512,0.4343,0.251232,0.146798,0.0827,1.721275,0.008829,0.059643,17.0,35.32,2.74,29.95,40.69,高可信,9.46,B,3,True,C_名单被动
413069000,Liu Lin Wan,China,4.7e-05,0.155372,0.080553,0.155364,77.6,0.039404,127,2,0,0.238569,0.4442,0.238659,0.139414,0.6562,2.281277,1.3e-05,0.0,33.0,34.7,5.78,23.37,46.03,高可信,8.6,A,0,False,D_正常
354290000,Paros,Panama,9.2e-05,0.025117,0.104002,0.025096,21.0,0.046841,39,2,0,0.128006,0.4292,0.121889,0.237945,0.1565,1.211266,0.001306,0.005396,16.0,34.66,1.91,30.92,38.4,高可信,3.21,A,0,False,D_正常
538003617,Dubai Charm,Marshall Islands,0.000335,0.075287,0.083795,0.075228,109.9,0.048306,28,1,0,0.058522,0.4507,0.169195,0.109417,0.0513,1.652966,7.2e-05,0.0,9.0,34.6,3.06,28.6,40.6,高可信,5.07,B,0,False,D_正常
636019392,Tigerlily,Liberia,7e-05,0.174004,0.082034,0.173989,72.3,0.033305,322,1,0,0.188203,0.515,0.126048,0.201334,0.2871,1.51184,0.004338,0.021413,38.0,34.56,5.79,23.21,45.91,高可信,9.47,A,0,False,D_正常
355600000,Karavas,Panama,0.000158,0.200803,0.022948,0.200791,172.3,0.008426,279,1,0,0.126683,0.4745,0.088372,0.051721,0.1408,4.768528,0.002344,0.044885,23.0,34.46,1.09,32.32,36.6,高可信,9.5,A,0,False,D_正常
671554100,,,0.00023,0.627978,0.509071,0.628067,218.9,0.31937,196,0,0,0.128603,0.7878,0.577446,0.061657,0.116,1.260032,0.000151,0.0,19.0,34.34,0.34,33.67,35.01,中可信,38.45,C,0,False,D_正常
463047101,Shalamar,Pakistan,0.000329,0.042581,0.06703,0.042547,52.9,0.036278,57,2,0,0.061751,0.3768,0.294279,0.140454,0.3504,0.899057,7.6e-05,0.000277,5.0,34.25,3.04,28.29,40.21,高可信,3.26,A,0,False,D_正常
240447000,Amalthea,Greece,0.000284,0.500572,0.259603,0.500586,899.0,0.125827,70,2,0,0.116067,0.628,0.215771,0.120468,0.1438,1.269574,0.001513,0.012105,12.0,34.04,4.97,24.3,43.78,高可信,27.73,A,0,False,D_正常
631010073,Bai Lu,Equatorial Guinea,0.000213,0.124992,0.136253,0.124935,45.2,0.068903,310,1,0,0.077924,0.4663,0.24938,0.097763,0.1334,1.109657,0.004535,0.045575,5.0,33.33,5.25,23.04,43.62,中可信,8.35,C,2,False,C_名单被动
248884000,Minerva Nounou,Malta,9.3e-05,0.053582,0.042081,0.053559,15.2,0.022605,183,2,0,0.077069,0.3921,0.22628,0.094431,0.2704,1.300725,0.000735,0.007509,3.0,33.09,0.99,31.15,35.03,高可信,3.25,A,0,False,D_正常
352005806,Gattaca,Panama,0.000217,0.099721,0.078994,0.099686,58.3,0.045149,513,1,0,0.195009,0.4707,0.197318,0.073407,0.1429,1.759979,0.002654,0.035536,20.0,32.76,3.18,26.53,38.99,高可信,6.07,A,0,False,D_正常
240891000,Maran Atlas,Greece,0.000186,0.14645,0.046166,0.146436,193.5,0.021766,71,1,0,0.087084,0.463,0.100205,0.066018,0.2286,1.387648,0.005732,0.086511,2.0,32.39,0.95,30.53,34.25,高可信,7.52,A,0,False,D_正常
309368000,Ambrosia,Bahamas,0.000193,0.194718,0.031009,0.194701,96.3,0.011309,184,2,0,0.18194,0.5838,0.074325,0.147604,0.177,0.817352,0.007874,0.05313,10.0,31.83,5.6,20.85,42.81,高可信,9.39,A,0,False,D_正常
631010070,Nilanga,Equatorial Guinea,0.000359,0.011969,0.016792,0.011872,4.3,0.008342,12,1,0,0.065457,0.2175,0.173708,0.039905,0.1035,1.011576,0.0001,0.0,3.0,31.8,10.34,11.53,52.07,中可信,0.88,C,2,False,C_名单被动
538007962,Ionic Aspis,Marshall Islands,0.000215,0.037289,0.044101,0.03726,47.5,0.023906,40,1,0,0.073947,0.4131,0.217384,0.307712,0.3947,2.014998,3.2e-05,0.0,27.0,31.62,3.05,25.64,37.6,高可信,2.56,A,0,False,D_正常
419756000,Swarna Jayanti,India,0.000116,0.038789,0.10117,0.038766,64.9,0.051386,56,1,1,0.121609,0.5266,0.267951,0.443726,0.404,1.24221,2.5e-05,0.0,13.0,31.42,4.08,23.42,39.42,高可信,3.77,A,0,False,D_正常
636018294,New Friendship,Liberia,0.000201,0.00741,0.02221,0.007362,6.5,0.00835,49,2,0,0.113357,0.387,0.08343,0.190876,0.1561,1.045265,0.046372,0.242751,15.0,31.19,9.5,12.57,49.81,高可信,0.78,A,0,False,D_正常
229869000,PS Amalfi,Malta,0.000491,0.361061,0.073497,0.361055,181.7,0.032585,135,1,0,0.161646,0.531,0.215653,0.041679,0.0612,2.376575,6.8e-05,0.0,23.0,31.12,4.28,22.73,39.51,高可信,17.73,A,0,False,D_正常
636022405,Ursus Arctos,Liberia,0.00019,0.310187,0.132534,0.310175,391.9,0.062152,207,2,0,0.124926,0.58,0.289744,0.185588,0.2869,1.397166,0.004867,0.025949,20.0,30.88,3.77,23.49,38.27,高可信,16.61,A,0,False,D_正常
419796000,Desh Samman,India,0.000155,0.15696,0.220963,0.156937,183.1,0.113053,34,1,1,0.10031,0.511,0.534514,0.341112,0.6381,1.560729,3.8e-05,0.0,11.0,30.42,2.95,24.64,36.2,高可信,11.49,A,0,False,D_正常
273273670,Akhill,Russia,0.000525,0.184674,0.486284,0.184564,112.0,0.282204,10,1,1,0.017809,0.1131,0.903914,0.799322,3.1154,0.396728,0.000205,0.0,35.0,30.24,22.66,0.0,74.65,中可信,18.05,C,2,True,C_名单被动
372939000,Athens Voyager,Panama,0.000256,0.120377,0.029984,0.120354,109.7,0.009971,202,1,0,0.217986,0.4884,0.158206,0.159167,0.4202,0.858301,0.00358,0.022287,28.0,30.19,11.2,8.24,52.14,高可信,6.02,A,0,False,D_正常
613510201,,,0.000123,0.134697,0.034595,0.134677,98.3,0.015706,145,0,0,0.102524,0.3902,0.105796,0.109539,0.0751,1.553772,0.009466,0.086168,21.0,30.07,4.52,21.21,38.93,高可信,6.76,A,0,False,D_正常
538003450,Seaways Yosemite,Marshall Islands,0.000303,0.134166,0.036228,0.134134,137.1,0.013429,37,1,0,0.123732,0.4737,0.044289,0.121955,0.018,2.014998,4.9e-05,0.0,19.0,30.0,3.08,23.96,36.04,高可信,6.77,A,0,False,D_正常
352005357,Obelisk,Panama,8.6e-05,0.070163,0.046986,0.07014,32.0,0.018442,155,2,0,0.099926,0.4245,0.13301,0.111596,0.1717,3.687706,0.001409,0.012375,2.0,29.91,11.27,7.82,52.0,高可信,4.1,A,0,False,D_正常
750777000,,,0.000627,0.275319,0.042151,0.275286,466.9,0.019982,14,0,0,0.077798,0.54,0.267013,0.00011,0.0,1.26515,0.00011,0.0,17.0,29.77,3.5,22.91,36.63,高可信,13.25,B,0,False,D_正常
419797000,Desh Mahima,India,0.000106,0.164946,0.069763,0.164933,37.6,0.037532,722,1,1,0.247027,0.5332,0.325688,0.171368,0.469,1.37016,2.3e-05,0.0,13.0,29.71,9.24,11.6,47.82,高可信,8.82,A,0,False,D_正常
650610000,,,0.000251,0.783257,0.25195,0.783377,342.5,0.134905,161,0,0,0.054406,0.4087,0.719492,0.088397,0.9396,1.567786,0.000123,0.0,34.0,29.65,14.67,0.9,58.4,中可信,40.29,C,0,False,D_正常
632001090,,,0.000127,0.557878,0.192476,0.557895,113.2,0.100958,273,0,0,0.262728,0.5263,0.375707,0.043897,0.0462,2.139975,4.1e-05,0.0,32.0,29.34,20.42,0.0,69.36,高可信,28.96,A,0,False,D_正常
538010103,Senzeal,Marshall Islands,0.000166,0.115525,0.028497,0.115487,79.5,0.010741,176,1,0,0.203314,0.5452,0.062461,0.025577,0.0048,1.951874,5.4e-05,0.0,19.0,29.16,5.39,18.6,39.72,高可信,5.77,A,0,False,D_正常
461000247,Arcadia,Oman,0.000202,0.137915,0.086145,0.137892,56.1,0.048207,397,1,0,0.049444,0.4073,0.126826,0.043652,0.029,3.238287,3.6e-05,0.0,2.0,29.03,11.11,7.25,50.81,高可信,7.93,A,3,True,C_名单被动
352004759,Swan Lake,Panama,0.000165,0.050571,0.095332,0.050536,83.2,0.036544,41,1,0,0.137312,0.479,0.050161,0.442474,0.2609,2.779096,0.002326,0.005168,41.0,28.99,8.94,11.47,46.51,高可信,4.19,A,0,False,D_正常
403101001,Al Habibah,Saudi Arabia,0.000104,0.578093,0.570335,0.578109,353.7,0.303589,3840,2,0,0.177676,0.4838,0.486327,0.186992,0.0885,1.565887,3.4e-05,0.0,23.0,28.91,9.73,9.84,47.98,高可信,37.42,A,0,False,D_正常
636013611,New Advance,Liberia,0.000272,0.035888,0.040851,0.035852,40.4,0.017251,38,1,0,0.295271,0.5013,0.160813,0.331203,0.1088,1.004439,4e-05,0.0,30.0,28.65,18.12,0.0,64.17,高可信,2.44,A,0,False,D_正常
613447202,,,9.2e-05,0.224042,0.16257,0.224029,194.2,0.079512,1358,0,0,0.104077,0.5591,0.398489,0.121197,0.2967,1.707015,0.003092,0.025268,26.0,28.63,10.51,8.03,49.23,高可信,13.34,A,0,False,D_正常
631010071,Spirit 2,Equatorial Guinea,0.001004,0.009824,0.029689,0.009506,5.4,0.011358,12,1,0,0.040015,0.396,0.234469,0.333103,0.1043,0.75505,0.000326,0.0,7.0,28.6,8.97,11.02,46.18,中可信,1.06,C,2,False,C_名单被动
352005654,Tiger Wings,Panama,0.000302,0.153802,0.123348,0.15377,86.5,0.073864,196,1,0,0.135593,0.5404,0.136036,0.101141,0.1421,2.281277,5.3e-05,0.0,15.0,28.5,3.6,21.44,35.56,高可信,9.4,A,0,False,D_正常
622120926,Chris,Egypt,0.000246,0.0795,0.225688,0.079436,39.5,0.142593,202,2,1,0.105335,0.538,0.445007,0.383159,4.947,0.535917,8e-05,0.0,25.0,28.48,22.36,0.0,72.31,高可信,8.1,B,0,False,D_正常
240565000,Propontis,Greece,0.000215,0.144318,0.080755,0.144294,129.6,0.031184,48,2,0,0.057494,0.4161,0.08583,0.118243,0.0525,6.890246,3.8e-05,0.0,2.0,28.47,15.85,0.0,59.54,高可信,8.11,A,0,False,D_正常
352005425,Sinfa,Panama,0.000156,0.278078,0.026724,0.278069,212.0,0.011594,214,1,0,0.117295,0.5801,0.122457,0.118756,0.1475,1.528825,0.003659,0.030568,13.0,27.95,5.86,16.46,39.44,高可信,13.05,A,0,False,D_正常
667002307,Bursa,Sierra Leone,0.000312,0.011939,0.728097,0.011841,43.4,0.442245,4,3,2,0.104169,0.1155,0.894792,0.938816,4.2098,0.671186,0.000101,0.0,22.0,27.89,11.07,6.19,49.59,高可信,15.11,B,0,False,D_正常
352004150,Jinchen,Panama,7.3e-05,0.084553,0.034363,0.084539,20.5,0.01194,364,2,0,0.498938,0.5837,0.333187,0.044077,0.2871,0.667471,0.002456,0.055334,24.0,27.88,11.1,6.12,49.64,高可信,4.49,A,0,False,D_正常
563215900,Torm Ganga,Singapore,7.2e-05,0.069049,0.010581,0.06903,114.0,0.00386,47,1,0,0.093194,0.379,0.082966,0.086914,0.0794,5.090905,2.3e-05,0.0,20.0,27.62,6.53,14.82,40.42,高可信,3.32,A,0,False,D_正常
249078000,Seaprincess,Malta,0.000214,0.275486,0.113639,0.275473,395.2,0.055989,199,1,0,0.08291,0.5711,0.284726,0.298057,0.375,3.044788,4.1e-05,0.0,26.0,27.36,8.62,10.46,44.26,高可信,14.67,A,0,False,D_正常
461000320,Achilles,Oman,0.000124,0.162003,0.056066,0.161982,70.8,0.028714,130,1,0,0.105724,0.5159,0.117637,0.153753,0.324,1.398659,0.003119,0.020068,22.0,27.35,3.42,20.65,34.05,高可信,8.41,A,2,False,C_名单被动
240657000,Aegean Nobility,Greece,9.3e-05,0.008658,0.017906,0.008636,16.2,0.008222,26,1,0,0.086068,0.2835,0.138571,0.096482,0.317,1.003188,0.000588,0.005862,15.0,27.28,0.17,26.95,27.61,高可信,0.75,A,0,False,D_正常
351075000,Pichincha,Panama,0.000191,0.702662,0.346521,0.702694,276.7,0.143692,150,1,0,0.062162,0.6496,0.319837,0.003117,0.0233,2.575339,4.1e-05,0.0,11.0,27.21,10.1,7.41,47.01,高可信,38.56,A,0,False,D_正常
655081771,,,0.00017,0.638322,0.522141,0.638373,370.4,0.355112,23,0,0,0.056183,0.5704,0.597995,0.101583,0.1429,2.327058,8.3e-05,0.0,5.0,27.18,6.91,13.64,40.72,高可信,39.17,B,0,False,D_正常
403287000,Encelia,Saudi Arabia,0.000123,0.243561,0.079776,0.24355,147.5,0.042257,312,2,0,0.135952,0.4615,0.301689,0.123488,0.7667,2.257734,2.6e-05,0.0,23.0,26.96,3.66,19.79,34.13,高可信,12.56,A,0,False,D_正常
570294000,,,0.000151,0.01598,0.063259,0.015923,13.2,0.037826,93,0,0,0.268136,0.3371,0.227291,0.131965,0.0591,6.597725,5.9e-05,0.0,28.0,26.78,23.76,0.0,73.35,高可信,1.99,B,0,False,D_正常
630001052,Badr,Guinea-Bissau,0.000955,0.000265,0.667084,0.0,0.0,0.376119,0,1,2,0.004955,0.1556,0.972789,0.999735,54.4219,0.177169,0.000265,0.0,30.0,26.56,26.56,0.0,78.62,中可信,13.37,B,0,False,D_正常
413074000,Yang Lin Wan,China,4.3e-05,0.210144,0.021683,0.210137,118.6,0.008965,161,2,0,0.280141,0.4483,0.225035,0.128069,0.6888,1.791587,1.4e-05,0.0,25.0,26.47,12.62,1.73,51.21,高可信,9.89,A,0,False,D_正常
565712000,Ashley Lady,Singapore,7.9e-05,0.121879,0.053301,0.121863,80.0,0.019643,331,1,0,0.347159,0.5473,0.126048,0.136702,0.7474,0.945424,2.2e-05,0.0,44.0,26.47,11.27,4.38,48.56,高可信,6.55,A,0,False,D_正常
477215100,Luckyride,"Hong Kong, China",8.1e-05,0.027756,0.021058,0.027731,37.8,0.008431,62,1,0,0.051029,0.368,0.104897,0.168741,0.1466,4.027941,0.002062,0.012066,11.0,26.43,10.83,5.2,47.66,高可信,1.67,A,0,False,D_正常
613220056,,,0.000124,0.162649,0.068399,0.162625,88.2,0.034587,278,0,0,0.107929,0.4267,0.305108,0.037982,0.1044,2.311727,0.001487,0.038143,12.0,26.37,8.94,8.85,43.89,高可信,8.69,A,0,False,D_正常
538006517,Minos,Marshall Islands,0.000214,0.065813,0.033592,0.065775,86.6,0.014913,46,1,0,0.158194,0.4065,0.164124,0.130765,0.0907,1.936699,0.001149,0.008437,14.0,26.22,10.4,5.84,46.6,高可信,3.64,A,0,False,D_正常
525121076,Savir Tiger,Indonesia,7.6e-05,0.214148,0.084117,0.214137,28.6,0.030757,2404,1,0,0.188092,0.6102,0.065918,0.127852,0.2281,1.000801,0.023217,0.181435,19.0,26.1,2.85,20.51,31.69,高可信,11.32,A,0,False,D_正常
215466000,Minerva Sophia,Malta,0.000164,0.134025,0.092148,0.134004,315.8,0.055676,158,1,0,0.074395,0.4949,0.14741,0.161109,0.3169,1.756218,0.033456,0.207503,16.0,25.97,1.14,23.74,28.2,高可信,7.88,A,0,False,D_正常
419794000,Desh Garima,India,0.000177,0.317301,0.307335,0.317291,233.6,0.136501,139,1,1,0.09734,0.4232,0.541937,0.335683,0.8288,1.01272,4.9e-05,0.0,12.0,25.9,9.74,6.81,44.99,高可信,20.43,A,0,False,D_正常
311027700,Maran Amundsen,Bahamas,0.000188,0.30942,0.096223,0.309414,188.2,0.042785,318,1,0,0.092014,0.5262,0.18257,0.107506,0.1187,2.667009,2.6e-05,0.0,16.0,25.79,5.12,15.75,35.83,高可信,15.85,A,0,False,D_正常
629009826,Forever,Gambia,0.000195,0.126464,0.020411,0.126412,26.2,0.006458,13,3,2,0.543952,0.2638,0.446629,0.806121,6.2909,0.842372,7.6e-05,0.0,45.0,25.69,25.57,0.0,75.81,低可信,6.1,C,0,False,D_正常
463076101,Sargodha,Pakistan,0.000184,0.065739,0.079015,0.065714,120.5,0.04355,163,1,0,0.078501,0.3466,0.272509,0.15529,0.7675,1.045404,3e-05,0.0,23.0,25.63,1.4,22.89,28.37,高可信,4.54,A,0,False,D_正常
352005769,Oceanid,Panama,0.000175,0.402738,0.033666,0.402738,1013.4,0.013198,291,1,0,0.124581,0.6389,0.110769,0.073279,0.0661,2.332065,3.8e-05,0.0,19.0,25.6,6.34,13.17,38.03,高可信,18.8,A,0,False,D_正常
240547000,Promitheas,Greece,0.000239,0.088154,0.022361,0.088128,64.0,0.009428,70,2,0,0.155975,0.4115,0.016997,0.085303,0.0297,5.303201,3.3e-05,0.0,2.0,25.57,14.79,0.0,54.56,高可信,4.42,A,0,False,D_正常
632001155,,,0.000181,0.040316,0.019722,0.040236,24.4,0.009398,20,0,0,0.06165,0.2712,0.091253,0.07188,0.0301,1.137625,0.000181,0.001284,10.0,25.44,11.1,3.68,47.2,中可信,2.21,C,0,False,D_正常
238250000,Dugi Otok,Croatia,9.2e-05,0.316069,0.069079,0.316064,141.5,0.022443,473,1,1,0.144477,0.5918,0.168244,0.188746,0.5633,1.907431,0.080012,0.423846,14.0,25.43,17.74,0.0,60.2,高可信,15.61,A,0,False,D_正常
240633000,Aegean Harmony,Greece,0.000106,0.059966,0.04562,0.059949,120.2,0.015577,53,1,0,0.084673,0.4055,0.089022,0.157224,0.2294,0.941875,0.000961,0.005985,12.0,25.38,5.14,15.31,35.45,高可信,3.61,A,0,False,D_正常
248716000,Minerva Libra,Malta,8e-05,0.159882,0.042768,0.159868,74.7,0.017505,436,1,0,0.150689,0.501,0.160813,0.114522,0.2365,1.150015,0.014181,0.12366,8.0,25.2,4.02,17.32,33.08,高可信,8.05,A,0,False,D_正常
636021009,Blue Integrity,Liberia,0.000203,0.421427,0.073652,0.421429,591.9,0.031556,157,1,0,0.123879,0.5741,0.283896,0.025459,0.0832,2.156991,3.6e-05,0.0,13.0,25.04,7.71,9.93,40.15,高可信,20.44,A,0,False,D_正常
538004518,Alatau,Marshall Islands,0.000277,0.148473,0.092952,0.148445,84.9,0.049301,110,1,0,0.187121,0.5264,0.214434,0.260626,0.566,0.912563,0.017183,0.065768,30.0,25.02,15.3,0.0,55.01,高可信,8.55,A,0,False,D_正常
570292000,,,0.000286,0.581417,0.320147,0.581482,198.3,0.206873,19,0,0,0.068521,0.6182,0.408246,0.056651,0.0757,1.77525,0.00014,0.0,4.0,24.94,9.88,5.58,44.3,中可信,32.57,C,0,False,D_正常
306689000,,,0.00011,0.510105,0.254994,0.510136,371.0,0.148998,30,0,0,0.0324,0.499,0.506185,0.033659,0.0735,2.0303,0.00011,0.0,8.0,24.92,9.82,5.67,44.17,中可信,28.06,C,0,False,D_正常
613290000,,,0.000217,0.334424,0.113962,0.334419,472.6,0.058463,71,0,0,0.174105,0.5769,0.538498,0.136799,0.4446,3.688125,3.5e-05,0.0,37.0,24.91,12.87,0.0,50.14,高可信,17.33,A,0,False,D_正常
352002241,,,0.000149,0.04084,0.030306,0.040797,51.0,0.011213,67,0,0,0.072074,0.3283,0.054311,0.155564,0.0529,2.597664,0.001002,0.00613,23.0,24.76,8.09,8.9,40.62,高可信,2.45,A,0,False,D_正常
564329000,Eagle Klang,Singapore,0.000222,0.316674,0.042783,0.31667,558.0,0.021571,291,1,0,0.08911,0.4773,0.180934,0.101576,0.1388,1.953427,2.4e-05,0.0,14.0,24.72,5.94,13.08,36.36,高可信,15.11,A,0,False,D_正常
667001611,,,0.000138,0.072135,0.020892,0.072079,79.1,0.007455,38,0,0,0.032918,0.337,0.066094,0.169772,0.0671,2.923039,0.000665,0.003523,18.0,24.65,10.31,4.44,44.86,高可信,3.67,B,0,False,D_正常
525121004,Nectar,Indonesia,0.000395,0.330828,0.312978,0.33082,126.9,0.181402,129,2,0,0.041166,0.4431,0.252993,0.319941,0.4133,5.533026,4.8e-05,0.0,16.0,24.64,2.03,20.66,28.62,高可信,21.16,A,0,False,D_正常
477144300,Seavoyager,"Hong Kong, China",0.000138,0.149541,0.075496,0.149521,95.1,0.040423,234,1,0,0.134742,0.4569,0.082966,0.121662,0.0896,3.948078,3.3e-05,0.0,21.0,24.63,5.2,14.44,34.82,高可信,8.24,A,0,False,D_正常
306670000,Atlantis I,Curacao,0.000459,0.07409,0.017795,0.074018,95.4,0.006469,28,2,0,0.16718,0.4015,0.268761,0.205036,0.2393,0.907838,0.001291,0.005864,2.0,24.34,11.24,2.31,46.37,高可信,3.7,B,1,True,C_名单被动
370309000,Afra Mare,Panama,0.000209,0.367164,0.034833,0.367161,755.9,0.019911,137,1,0,0.089897,0.4348,0.210258,0.09072,0.0621,5.182784,3.1e-05,0.0,22.0,24.32,7.98,8.68,39.96,高可信,17.22,A,0,False,D_正常
647553032,Amie,Madagascar,6.1e-05,0.013557,0.590471,0.013518,9.2,0.306074,17,2,0,0.040046,0.6779,0.4306,0.867262,0.3352,1.19178,4e-05,0.0,21.0,23.77,2.59,18.69,28.85,高可信,12.42,B,1,True,C_名单被动
632001096,,,0.000145,0.141075,0.134303,0.141014,170.4,0.076381,27,0,0,0.047684,0.505,0.634638,0.466256,0.8405,1.439198,9.5e-05,0.0,31.0,23.67,12.85,0.0,48.86,中可信,9.04,C,0,False,D_正常
354306000,Orca Pearl,Panama,0.000259,0.162511,0.063772,0.162485,341.1,0.021675,23,1,0,0.11283,0.4563,0.177868,0.104103,0.0253,1.647725,4.6e-05,0.0,7.0,23.67,9.88,4.31,43.03,高可信,8.59,A,0,False,D_正常
461000246,Level,Oman,0.000129,0.081065,0.016093,0.08104,126.8,0.00618,106,1,0,0.08478,0.3834,0.083899,0.112538,0.0658,2.678167,3.1e-05,0.0,2.0,23.53,12.65,0.0,48.32,高可信,3.97,A,3,True,C_名单被动
525119077,Defiance,Indonesia,0.000384,0.56413,0.188584,0.564146,156.1,0.038672,175,2,0,0.018533,0.4214,0.370468,0.278139,0.3103,2.36064,3.7e-05,0.0,21.0,23.31,3.53,16.39,30.23,高可信,29.17,A,0,False,D_正常
419758000,Swarna Kamal,India,8.5e-05,0.235117,0.109063,0.235106,74.2,0.043808,297,1,1,0.229698,0.6027,0.26903,0.408319,0.3401,1.442666,2.8e-05,0.0,13.0,23.15,12.59,0.0,47.83,高可信,12.76,A,0,False,D_正常
632001132,,,0.000181,0.565569,0.482873,0.565606,415.9,0.305425,24,0,0,0.051114,0.505,0.482727,0.082827,0.1594,1.888564,8.9e-05,0.0,2.0,23.13,10.4,2.75,43.51,高可信,35.11,B,0,False,D_正常
352004997,Pelagos,Panama,0.000166,0.094995,0.041177,0.094973,121.9,0.015736,157,2,0,0.06174,0.4614,0.225932,0.254307,0.2518,1.211925,0.006854,0.026839,4.0,23.1,4.4,14.48,31.72,高可信,5.1,A,0,False,D_正常
538003882,Dubai Angel,Marshall Islands,0.000309,0.413551,0.102952,0.413553,362.4,0.049088,192,1,0,0.115752,0.6009,0.204537,0.110868,0.052,1.848544,4.3e-05,0.0,10.0,23.09,7.9,7.61,38.57,高可信,20.68,A,0,False,D_正常
373638000,Aframax Riviera,Panama,0.000237,0.161321,0.116515,0.161287,75.3,0.05355,200,2,0,0.187795,0.5285,0.095145,0.201182,0.1785,0.876206,0.022527,0.111722,8.0,23.05,12.52,0.0,47.59,高可信,9.6,A,0,False,D_正常
636091686,Sigma Triumph,Liberia,0.000227,0.148843,0.036721,0.14882,112.7,0.017873,81,1,0,0.090759,0.4652,0.171131,0.135357,0.1522,3.521757,3.7e-05,0.0,14.0,23.01,5.16,12.9,33.12,高可信,7.44,A,0,False,D_正常
636014923,Abu Dhabi III,Liberia,0.000256,0.22897,0.221524,0.228954,77.0,0.11761,814,1,0,0.063374,0.3121,0.25569,0.210372,0.125,1.063292,3.8e-05,0.0,5.0,22.94,11.16,1.07,44.81,高可信,14.74,A,0,False,D_正常
215307000,Minerva Gloria,Malta,0.00027,0.40191,0.224314,0.401911,297.0,0.139754,246,1,0,0.190654,0.4982,0.173343,0.00439,0.0,4.027941,4.3e-05,0.0,12.0,22.75,9.89,3.37,42.13,高可信,22.58,A,0,False,D_正常
413858000,Ren Ma Zuo,China,0.000127,0.067269,0.063248,0.067246,78.8,0.028284,348,1,0,0.090258,0.3679,0.143353,0.161196,0.0979,3.400783,0.000227,0.00124,7.0,22.73,12.85,0.0,47.92,高可信,4.29,A,0,False,D_正常
538006198,Advantage Atom,Marshall Islands,0.00014,0.100589,0.033884,0.100569,113.4,0.013107,109,1,0,0.102327,0.4215,0.140755,0.125984,0.0926,5.071841,2.7e-05,0.0,14.0,22.57,10.23,2.52,42.62,高可信,5.21,A,0,False,D_正常
570314000,,,5.2e-05,0.85551,0.19212,0.855549,1036.0,0.10086,26,0,0,0.035503,0.3695,0.829444,3.4e-05,0.0,0.0,3.4e-05,0.0,8.0,22.53,13.66,0.0,49.3,高可信,42.34,A,0,False,D_正常
