mmsi,imo,ship_name,country,operator,build_year,ship_type,deadweight,builder,builder_country,age_risk,n_points,total_days,sanction_sources,risk_level,hit_ofac,hit_un,hit_eu,hit_uk,flag_score,paris_list,tokyo_list,gap_24h_ratio,gap_24h_ci95_lower,gap_24h_ci95_upper,gap_24h_ci90_lower,gap_24h_ci90_upper,gap_24h_ci80_lower,gap_24h_ci80_upper,gap_12h_count,gap_24h_count,gap_72h_count,gap_max_hours,gap_mean_hours,low_speed_ratio,non_anch_low_ratio,non_anch_low_ci95_lower,non_anch_low_ci95_upper,non_anch_low_ci90_lower,non_anch_low_ci90_upper,non_anch_low_ci80_lower,non_anch_low_ci80_upper,non_anch_low_events,non_anch_low_max_dur_h,loitering_h_ratio,msr,spc,sdr,port_dwell,port_interval,turn_nonport,san_port_dwell,san_of_port,cog_high_vol_ratio,cog_high_vol_ci95_lower,cog_high_vol_ci95_upper,cog_high_vol_ci90_lower,cog_high_vol_ci90_upper,cog_high_vol_ci80_lower,cog_high_vol_ci80_upper,cog_very_high_vol_ratio,cog_mean_vol,cog_max_vol,anomaly_index,anomaly_ci95_lower,anomaly_ci95_upper,anomaly_ci90_lower,anomaly_ci90_upper,anomaly_ci80_lower,anomaly_ci80_upper,data_sufficiency,confidence_grade,name_changes,flag_changes,owner_changes,total_identity_changes,recorded_calls,unrecorded_call_ratio,hotspot_dwell_ratio,logistic_score,logistic_score_std,logistic_score_ci95_lower,logistic_score_ci95_upper,prediction_credibility,quadrant,company_count,company_source
632001124,,,,,,,,,,0,14368,90.5,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000134,0.0,0.000267,0.0,0.000188,0.0,0.000114,2,0,0,15.5,0.2,0.793082,0.730799,0.723547,0.73805,0.724731,0.736903,0.726091,0.735577,112,232.1,0.730911,0.14674,0.3635,0.768869,0.114037,1.1128,1.574466,0.000134,0.0,0.396018,0.388021,0.404015,0.389298,0.402722,0.390771,0.401233,0.266353,33.6,178.66,40.81,40.43,41.19,40.49,41.13,40.56,41.06,0.412,C,0,0,0,0,0,0.0,0.0,14.54,12.05,0.0,38.16,中可信,D_正常,8.0,simulated_noisy
650610000,,,,,,,,,,0,15618,87.5,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000251,3.5e-05,0.000467,4.2e-05,0.000387,5.3e-05,0.000308,2,2,1,73.0,0.1,0.861954,0.783257,0.776796,0.789718,0.777855,0.7887,0.779071,0.787523,161,342.5,0.783377,0.054406,0.4087,0.719492,0.088397,0.9396,1.567786,0.000123,0.0,0.25195,0.245142,0.258759,0.246218,0.257647,0.247462,0.256369,0.134905,20.45,155.12,40.29,39.96,40.63,40.01,40.57,40.07,40.51,0.418,C,0,0,0,0,0,0.0,0.0,29.65,14.67,0.9,58.4,中可信,D_正常,34.0,simulated_noisy
620800030,9400980.0,Evali,Comoros,Undisclosed,2008.0,AFRAMAX TNKR,0000-00-00,Sumitomo,Japan,1,92194,180.7,3,高风险,True,False,True,True,3,Black,Low Performance,6.4e-05,1.7e-05,0.000112,1.9e-05,9.7e-05,2.3e-05,8.2e-05,5,4,0,69.9,0.0,0.749029,0.749019,0.74622,0.751818,0.746673,0.751371,0.747194,0.750855,236,516.6,0.749037,0.232543,0.2599,0.905913,2.1e-05,0.0,2.554232,2.1e-05,0.0,0.288381,0.285456,0.291305,0.285924,0.290832,0.286463,0.290288,0.137253,22.71,174.99,39.48,39.33,39.62,39.35,39.6,39.38,39.57,1.0,A,0,0,0,0,0,0.0,0.0,81.68,8.45,65.12,98.24,高可信,A_确认影子,26.0,equasis_real
419001990,9299680.0,Cangjie,India,Ozeevo Shipping IFSC,2005.0,AFRAMAX TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,2,34797,180.6,3,高风险,True,False,True,True,1,Grey,Medium Performance,0.000199,6.1e-05,0.000336,7e-05,0.000295,8.2e-05,0.000253,7,5,2,81.6,0.1,0.762422,0.722049,0.717342,0.726756,0.718106,0.726007,0.718985,0.725142,86,524.9,0.722094,0.128357,0.3537,0.621578,0.071576,0.0535,1.922533,5.5e-05,0.0,0.345288,0.340292,0.350283,0.34109,0.349476,0.34201,0.348546,0.201826,27.08,179.52,39.4,39.16,39.65,39.2,39.61,39.24,39.56,0.891,A,0,0,0,0,0,0.0,0.0,83.02,5.45,72.34,93.7,高可信,A_确认影子,33.0,equasis_real
620999912,,,,,,,,,,0,6097,112.4,0,未命中,False,False,False,False,0,Unknown,Unknown,0.002282,0.001126,0.003438,0.00123,0.003149,0.001363,0.002843,39,12,3,113.0,0.4,0.67689,0.676779,0.665043,0.688515,0.666961,0.686662,0.669165,0.68452,161,758.4,0.677001,0.058504,0.5171,0.611822,0.049161,0.0,1.738313,0.000315,0.0,0.433818,0.421378,0.446259,0.423364,0.444248,0.425656,0.441933,0.220593,32.06,171.79,39.19,38.56,39.82,38.66,39.72,38.78,39.6,0.38,C,0,0,0,0,0,0.0,0.0,48.2,9.18,30.21,66.19,中可信,B_潜在影子,28.0,simulated_noisy
655081771,,,,,,,,,,0,23080,92.4,0,未命中,False,False,False,False,0,Unknown,Unknown,0.00017,2.4e-05,0.000316,2.9e-05,0.000262,3.6e-05,0.000208,2,2,1,112.9,0.1,0.668804,0.638322,0.632123,0.64452,0.633126,0.643531,0.634281,0.642389,23,370.4,0.638373,0.056183,0.5704,0.597995,0.101583,0.1429,2.327058,8.3e-05,0.0,0.522141,0.515696,0.528585,0.516733,0.52755,0.517927,0.526358,0.355112,42.3,167.69,39.17,38.85,39.49,38.9,39.44,38.96,39.38,0.516,B,0,0,0,0,0,0.0,0.0,27.18,6.91,13.64,40.72,高可信,D_正常,5.0,simulated_noisy
538012718,9243318.0,Tritonea,Marshall Islands,Zeythra Group,2003.0,LR2 TNKR,0000-00-00,Hyundai Samho Heavy Ind,South Korea,2,39650,36.3,0,未命中,False,False,False,False,0,White,High Performance,9.9e-05,1.4e-05,0.000184,1.7e-05,0.000152,2.1e-05,0.000121,5,2,0,57.1,0.0,0.843253,0.84322,0.839642,0.846799,0.840227,0.846233,0.840899,0.84558,415,39.3,0.843275,0.146995,0.3242,0.09841,4.8e-05,0.0,1.50776,4.8e-05,0.0,0.047312,0.045223,0.049401,0.045546,0.049053,0.045921,0.048654,0.012861,5.28,159.46,38.89,38.74,39.05,38.77,39.02,38.8,38.99,0.546,B,0,0,0,0,0,0.0,0.0,52.33,10.78,31.2,73.46,高可信,B_潜在影子,30.0,equasis_real
667002409,9183295.0,Neon,Sierra Leone,Zollo Shipping,1999.0,AFRAMAX TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,3,52792,180.7,2,中风险,False,False,True,True,2,Grey,Low Performance,9.3e-05,1.9e-05,0.000167,2.3e-05,0.000142,2.8e-05,0.000117,5,3,1,263.8,0.1,0.698799,0.675942,0.67195,0.679934,0.672595,0.679296,0.673338,0.678561,233,588.2,0.675967,0.069133,0.4236,0.735847,0.059246,0.1551,4.963375,3.6e-05,0.0,0.415366,0.411162,0.419569,0.411836,0.418892,0.412613,0.418112,0.271821,33.27,180.0,38.73,38.52,38.93,38.55,38.9,38.59,38.86,1.0,A,0,0,0,0,0,0.0,0.0,88.61,10.64,67.76,100.0,高可信,A_确认影子,31.0,equasis_real
351075000,9422407.0,Pichincha,Panama,FLOPEC,2010.0,LR2 TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,1,46808,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000191,7.2e-05,0.000309,8.1e-05,0.000276,9.3e-05,0.000242,30,7,1,117.6,0.1,0.703576,0.702662,0.698522,0.706803,0.699192,0.706143,0.699964,0.70538,150,276.7,0.702694,0.062162,0.6496,0.319837,0.003117,0.0233,2.575339,4.1e-05,0.0,0.346521,0.34221,0.350832,0.3429,0.350136,0.343694,0.349334,0.143692,25.01,167.54,38.56,38.34,38.77,38.38,38.73,38.42,38.69,1.0,A,0,0,0,0,0,0.0,0.0,27.21,10.1,7.41,47.01,高可信,D_正常,11.0,equasis_real
671554100,,,,,,,,,,0,12678,92.7,0,未命中,False,False,False,False,0,Unknown,Unknown,0.00023,1.4e-05,0.000447,1.8e-05,0.000354,2.4e-05,0.000264,4,1,0,35.3,0.2,0.68607,0.627978,0.619566,0.636391,0.620929,0.63505,0.622498,0.633503,196,218.9,0.628067,0.128603,0.7878,0.577446,0.061657,0.116,1.260032,0.000151,0.0,0.509071,0.500369,0.517773,0.501768,0.516376,0.50338,0.514765,0.31937,41.43,180.0,38.45,38.02,38.88,38.08,38.81,38.16,38.73,0.399,C,0,0,0,0,0,0.0,0.0,34.34,0.34,33.67,35.01,中可信,D_正常,19.0,simulated_noisy
374430000,9247821.0,Balsa,Panama,Akron Trade and Transport,2002.0,AFRAMAX TNKR,0000-00-00,Tadotsu Tsuneishi,Japan,2,10183,180.5,0,未命中,False,False,False,False,0,White,High Performance,0.002447,0.001506,0.003387,0.001606,0.003176,0.001731,0.002948,69,23,5,343.0,0.4,0.71148,0.7114,0.702601,0.720199,0.704039,0.718809,0.70569,0.717201,543,175.7,0.71155,0.111803,0.414,0.643992,0.000189,0.0,2.494483,0.000189,0.0,0.312479,0.303476,0.321481,0.304902,0.320014,0.306549,0.318327,0.15054,24.53,164.92,38.33,37.86,38.79,37.93,38.72,38.02,38.63,0.615,B,0,0,0,0,0,0.0,0.0,67.92,1.51,64.96,70.88,高可信,B_潜在影子,28.0,equasis_real
655280000,9237228.0,Shanghai,Malawi,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,Sumitomo,Japan,2,7136,51.9,3,高风险,True,False,True,True,0,Not Listed,Not Listed,0.000549,7.7e-05,0.001022,9.3e-05,0.000847,0.000117,0.000674,6,2,2,423.6,0.2,0.71847,0.718352,0.707919,0.728785,0.70963,0.727144,0.711595,0.725244,127,82.2,0.71857,0.211898,0.5266,0.248339,0.000269,0.0,0.603272,0.000269,0.0,0.283207,0.272754,0.29366,0.274399,0.291946,0.276302,0.289978,0.110277,21.24,156.19,38.01,37.47,38.54,37.56,38.45,37.66,38.35,0.224,C,0,0,0,0,0,0.0,0.0,61.77,1.91,58.03,65.51,中可信,A_确认影子,40.0,equasis_real
620800007,9194139.0,Divit,Comoros,Undisclosed,1999.0,AFRAMAX TNKR,0000-00-00,Daewoo,South Korea,3,111019,166.2,1,低风险,True,False,False,False,3,Black,Low Performance,9.8e-05,4.3e-05,0.000154,4.7e-05,0.000139,5.3e-05,0.000124,13,9,2,99.6,0.0,0.806862,0.796304,0.793935,0.798673,0.794319,0.798295,0.79476,0.797859,418,903.1,0.796321,0.033524,0.4346,0.418669,0.025679,0.0337,2.003502,1.7e-05,0.0,0.108278,0.10645,0.110106,0.10674,0.109808,0.107075,0.109466,0.047424,8.54,173.77,38.0,37.89,38.11,37.91,38.09,37.93,38.07,0.961,A,0,0,0,0,0,0.0,0.0,89.49,10.19,69.52,100.0,高可信,A_确认影子,26.0,equasis_real
374867000,9180126.0,Everest,Panama,Everest Marine Group LTD,1998.0,LR2 TNKR,0000-00-00,Daewoo,South Korea,3,14423,180.6,0,未命中,False,False,False,False,0,White,High Performance,0.000341,7.1e-05,0.000611,8.3e-05,0.00052,0.000101,0.000429,5,3,0,70.4,0.3,0.81065,0.810567,0.804173,0.816961,0.805225,0.815958,0.806432,0.814796,19,1358.2,0.810706,0.159766,0.1958,0.187572,0.000133,0.0,0.603272,0.000133,0.0,0.06295,0.058988,0.066912,0.059591,0.066241,0.060293,0.065475,0.032998,5.08,142.49,37.75,37.47,38.02,37.51,37.98,37.56,37.92,0.662,B,0,0,0,0,0,0.0,0.0,40.78,3.09,34.72,46.84,高可信,D_正常,19.0,equasis_real
632001158,9282493.0,Asteri,Guinea,Algae Ship Charter - FZCO,2005.0,AFRAMAX TNKR,0000-00-00,Samsung,South Korea,2,12754,79.4,2,中风险,False,False,True,True,0,Not Listed,Not Listed,0.000307,4.3e-05,0.000572,5.2e-05,0.000474,6.5e-05,0.000377,2,2,1,75.8,0.1,0.743139,0.691255,0.683239,0.699271,0.684544,0.698,0.686044,0.696532,52,628.5,0.691367,0.088724,0.5209,0.258788,0.065522,0.0576,2.125752,0.000151,0.0,0.320838,0.312737,0.32894,0.314023,0.327622,0.315508,0.326107,0.161592,24.03,162.42,37.53,37.12,37.94,37.19,37.87,37.26,37.8,0.363,C,0,0,0,0,0,0.0,0.0,63.18,0.34,62.51,63.85,中可信,A_确认影子,32.0,equasis_real
403101001,9290294.0,Al Habibah,Saudi Arabia,Bihar International,2004.0,AFRAMAX TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,2,56672,180.5,0,未命中,False,False,False,False,0,White,High Performance,0.000104,2.7e-05,0.000181,3.2e-05,0.000157,3.8e-05,0.000133,28,4,0,57.2,0.1,0.718397,0.578093,0.574027,0.582159,0.574682,0.581507,0.575437,0.580756,3840,353.7,0.578109,0.177676,0.4838,0.486327,0.186992,0.0885,1.565887,3.4e-05,0.0,0.570335,0.566259,0.57441,0.566915,0.573757,0.567672,0.573003,0.303589,41.6,180.0,37.42,37.22,37.63,37.25,37.6,37.29,37.56,1.0,A,0,0,0,0,0,0.0,0.0,28.91,9.73,9.84,47.98,高可信,D_正常,23.0,equasis_real
613411510,,,,,,,,,,0,57525,180.7,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000155,5.9e-05,0.000251,6.6e-05,0.000224,7.5e-05,0.000197,13,7,0,70.0,0.1,0.716245,0.700013,0.696268,0.703757,0.696874,0.70316,0.697571,0.70247,995,642.0,0.700038,0.176658,0.4729,0.5,0.027307,0.0878,4.175805,3.3e-05,0.0,0.292603,0.288885,0.296321,0.289478,0.295719,0.290163,0.295027,0.149152,23.09,180.0,37.36,37.17,37.55,37.2,37.52,37.23,37.48,1.0,A,0,0,0,0,0,0.0,0.0,15.38,14.29,0.0,43.39,高可信,D_正常,5.0,simulated_noisy
650000122,9237412.0,Altaris Wolf,Mozambique,Undisclosed,2004.0,AFRAMAX TNKR,0000-00-00,Samsung,South Korea,2,18617,101.8,3,高风险,True,False,True,True,0,Not Listed,Not Listed,0.000157,9e-06,0.000304,1.2e-05,0.000241,1.6e-05,0.00018,1,1,1,353.4,0.1,0.774239,0.774182,0.768177,0.780187,0.769158,0.779239,0.770286,0.778143,119,721.5,0.77428,0.153211,0.3204,0.419217,0.000103,0.0,2.114153,0.000103,0.0,0.078688,0.074821,0.082555,0.075417,0.081907,0.076109,0.081167,0.032547,7.37,172.17,36.42,36.16,36.68,36.2,36.64,36.25,36.59,0.491,C,0,0,0,0,0,0.0,0.0,52.45,11.93,29.07,75.83,中可信,A_确认影子,32.0,equasis_real
632001123,,,,,,,,,,0,15828,90.3,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000185,1.1e-05,0.000358,1.4e-05,0.000283,1.9e-05,0.000211,15,1,0,24.0,0.1,0.621367,0.600683,0.593054,0.608312,0.594287,0.607094,0.595707,0.605687,222,206.6,0.600746,0.191445,0.6292,0.659844,0.03423,0.2824,2.393748,0.000121,0.0,0.451731,0.443977,0.459484,0.44522,0.458235,0.446652,0.456796,0.295297,37.29,162.03,36.07,35.68,36.46,35.74,36.4,35.82,36.32,0.428,C,0,0,0,0,0,0.0,0.0,15.97,9.29,0.0,34.18,中可信,D_正常,5.0,simulated_noisy
657983350,9152832.0,NY Maria,Nigeria,Anew Lantic Management,1997.0,LR2 TNKR,0000-00-00,Namura,Japan,3,20384,87.3,0,未命中,False,False,False,False,0,Not Listed,Not Listed,0.000241,5e-05,0.000433,5.9e-05,0.000368,7.1e-05,0.000304,53,3,1,129.2,0.1,0.70207,0.702032,0.695754,0.70831,0.696774,0.707313,0.697947,0.706161,74,416.8,0.702105,0.168528,0.6561,0.682146,9.4e-05,0.0,2.412875,9.4e-05,0.0,0.208298,0.202724,0.213873,0.203603,0.212961,0.204621,0.211913,0.100124,18.22,137.57,35.76,35.46,36.07,35.51,36.02,35.56,35.96,0.471,C,0,0,0,0,0,0.0,0.0,52.74,10.74,31.69,73.79,中可信,B_潜在影子,21.0,equasis_real
525119136,9289489.0,Alpha Point,Indonesia,Waruna Nusa Sentana,2005.0,AFRAMAX TNKR,0000-00-00,Daewoo,South Korea,2,11952,177.6,0,未命中,False,False,False,False,0,Not Listed,High Performance,0.001081,0.000514,0.001648,0.000563,0.001503,0.000627,0.001351,67,11,3,264.9,0.4,0.691181,0.69112,0.682838,0.699402,0.684187,0.698089,0.685738,0.696573,85,943.1,0.691239,0.053942,0.5223,0.478239,0.006016,0.0,2.34961,0.000161,0.0,0.227573,0.220057,0.23509,0.221239,0.233856,0.222607,0.23244,0.115791,18.56,167.44,35.68,35.27,36.09,35.33,36.03,35.41,35.95,0.627,B,0,0,0,0,0,0.0,0.0,66.25,1.89,62.55,69.95,高可信,B_潜在影子,25.0,equasis_real
641000041,,,,,,,,,,0,19858,61.2,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000147,9e-06,0.000285,1.1e-05,0.000226,1.5e-05,0.000168,1,1,0,24.2,0.1,0.661597,0.632767,0.626063,0.639471,0.627148,0.638401,0.628397,0.637167,1343,230.0,0.632825,0.153657,0.4457,0.307223,0.035542,0.0728,4.519528,9.7e-05,0.0,0.340919,0.334326,0.347512,0.335377,0.346444,0.336589,0.345214,0.147797,26.35,164.66,35.3,34.96,35.63,35.01,35.58,35.08,35.52,0.393,C,0,0,0,0,0,0.0,0.0,16.57,14.76,0.0,45.5,中可信,D_正常,15.0,simulated_noisy
632001132,,,,,,,,,,0,21691,95.6,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000181,2.5e-05,0.000336,3.1e-05,0.000279,3.8e-05,0.000222,2,2,1,290.7,0.1,0.629385,0.565569,0.558973,0.572165,0.560036,0.571108,0.561261,0.56989,24,415.9,0.565606,0.051114,0.505,0.482727,0.082827,0.1594,1.888564,8.9e-05,0.0,0.482873,0.476223,0.489523,0.477291,0.488454,0.478521,0.487221,0.305425,38.3,180.0,35.11,34.78,35.45,34.83,35.39,34.89,35.33,0.509,B,0,0,0,0,0,0.0,0.0,23.13,10.4,2.75,43.51,高可信,D_正常,2.0,simulated_noisy
461000286,9310525.0,Qendil,Oman,Qendil Marina,2006.0,AFRAMAX TNKR,0000-00-00,Sanoyas,Japan,2,29671,180.7,2,中风险,False,False,True,True,0,Not Listed,Not Listed,0.0002,5.2e-05,0.000347,6.1e-05,0.0003,7.2e-05,0.000253,20,4,0,57.1,0.1,0.86229,0.707701,0.702526,0.712876,0.703366,0.712052,0.704332,0.711101,379,878.2,0.707752,0.137656,0.4744,0.923022,0.16876,0.9438,0.0,6.5e-05,0.0,0.146168,0.142148,0.150187,0.142781,0.149528,0.143512,0.148771,0.090423,12.21,161.78,34.78,34.54,35.01,34.57,34.98,34.62,34.93,0.834,A,0,0,0,0,0,0.0,0.0,51.46,5.6,40.48,62.44,高可信,A_确认影子,45.0,equasis_real
750416000,,,,,,,,,,0,28327,180.7,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000244,7.5e-05,0.000413,8.6e-05,0.000363,0.0001,0.000311,20,5,2,108.0,0.2,0.694179,0.694152,0.688787,0.699518,0.689657,0.698663,0.690658,0.697677,90,487.2,0.694203,0.111431,0.5088,0.69558,6.8e-05,0.0,3.030837,6.8e-05,0.0,0.169165,0.1648,0.173531,0.165488,0.172816,0.166284,0.171995,0.099549,14.23,164.31,34.63,34.37,34.88,34.41,34.84,34.46,34.79,0.819,A,0,0,0,0,0,0.0,0.0,17.95,13.91,0.0,45.21,高可信,D_正常,2.0,simulated_noisy
620800047,9417464.0,Tani,Comoros,Undisclosed,2009.0,LR2 TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,1,11617,45.9,3,高风险,True,False,True,True,3,Black,Low Performance,0.000423,8.8e-05,0.000759,0.000103,0.000646,0.000125,0.000533,7,3,0,57.4,0.1,0.696393,0.630412,0.621636,0.639188,0.623059,0.637791,0.624696,0.636178,160,82.2,0.63051,0.111087,0.5393,0.290977,0.108333,0.3692,1.747723,0.000165,0.0,0.310405,0.301991,0.318818,0.303325,0.317447,0.304865,0.315872,0.145472,23.96,180.0,34.59,34.15,35.03,34.22,34.96,34.3,34.87,0.258,C,0,0,0,0,0,0.0,0.0,80.89,17.45,46.69,100.0,中可信,A_确认影子,35.0,equasis_real
679881009,9299719.0,Otla,Zimbabwe,Ying Da Marine,2005.0,AFRAMAX TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,2,54920,180.6,3,高风险,True,False,True,True,0,Not Listed,Not Listed,0.000144,5e-05,0.000238,5.6e-05,0.000211,6.5e-05,0.000183,9,6,1,81.3,0.1,0.658922,0.658911,0.654946,0.662876,0.655587,0.662242,0.656324,0.661511,290,522.4,0.658934,0.051215,0.5339,0.528762,3.5e-05,0.0,2.483102,3.5e-05,0.0,0.191733,0.18844,0.195025,0.188963,0.194489,0.189567,0.193874,0.116222,16.34,157.35,33.49,33.3,33.68,33.33,33.65,33.37,33.61,1.0,A,0,0,0,0,0,0.0,0.0,73.08,9.62,54.22,91.94,高可信,A_确认影子,33.0,equasis_real
525119203,9308948.0,SC Majestic LXII,Indonesia,Soechi Lines,2005.0,LR2 TNKR,0000-00-00,Dalian New Yard,China,2,32444,180.7,0,未命中,False,False,False,False,0,Not Listed,High Performance,0.000213,6.6e-05,0.000361,7.5e-05,0.000317,8.8e-05,0.000271,18,5,0,57.4,0.1,0.597275,0.574982,0.569603,0.580361,0.57047,0.579499,0.571469,0.578505,131,321.7,0.575008,0.042096,0.4449,0.320285,0.093378,0.095,8.134365,5.9e-05,0.0,0.368326,0.363078,0.373575,0.363916,0.372727,0.364884,0.371751,0.202378,29.09,171.99,33.25,32.98,33.52,33.02,33.47,33.07,33.42,0.865,A,0,0,0,0,0,0.0,0.0,50.28,13.15,24.51,76.05,高可信,B_潜在影子,25.0,equasis_real
679881013,9238052.0,Freya,Zimbabwe,Hong Kong Rong Da Shipping,2002.0,AFRAMAX TNKR,0000-00-00,Daewoo,South Korea,2,7727,62.3,2,中风险,True,False,False,True,0,Not Listed,Not Listed,0.000637,0.000132,0.001141,0.000155,0.000971,0.000188,0.000801,13,3,1,116.9,0.2,0.592209,0.585049,0.574066,0.596032,0.575843,0.59428,0.577888,0.592258,20,424.6,0.585167,0.122615,0.5854,0.771196,0.020557,0.1544,0.842372,0.000248,0.0,0.322372,0.311951,0.332794,0.313599,0.331093,0.315505,0.329139,0.161634,24.69,146.64,32.79,32.24,33.34,32.33,33.25,32.43,33.15,0.26,C,0,0,0,0,0,0.0,0.0,60.12,4.06,52.16,68.08,中可信,A_确认影子,24.0,equasis_real
570292000,,,,,,,,,,0,13728,68.3,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000286,4e-05,0.000531,4.8e-05,0.00044,6.1e-05,0.000351,3,2,0,58.1,0.1,0.635344,0.581417,0.573165,0.589668,0.574498,0.588349,0.576032,0.586827,19,198.3,0.581482,0.068521,0.6182,0.408246,0.056651,0.0757,1.77525,0.00014,0.0,0.320147,0.312342,0.327951,0.313581,0.326682,0.315013,0.325223,0.206873,26.87,144.53,32.57,32.17,32.98,32.23,32.92,32.3,32.84,0.344,C,0,0,0,0,0,0.0,0.0,24.94,9.88,5.58,44.3,中可信,D_正常,4.0,simulated_noisy
650000177,9273052.0,Soufia 1,Mozambique,Leora Shipping,2003.0,AFRAMAX TNKR,0000-00-00,Namura,Japan,2,49104,180.7,3,高风险,True,False,True,True,0,Not Listed,Not Listed,0.000141,4.3e-05,0.000238,5e-05,0.000209,5.8e-05,0.000179,10,5,2,154.2,0.1,0.664447,0.654456,0.65025,0.658662,0.650929,0.65799,0.651712,0.657214,282,1405.8,0.654481,0.047364,0.4308,0.583892,0.04044,0.0345,2.424304,3.9e-05,0.0,0.153632,0.150443,0.156821,0.150947,0.156301,0.15153,0.155703,0.079972,12.7,148.71,32.53,32.33,32.72,32.37,32.69,32.4,32.65,1.0,A,0,0,0,0,0,0.0,0.0,73.82,10.15,53.93,93.71,高可信,A_确认影子,48.0,equasis_real
306103000,9247780.0,Tawanna,Curacao,Undisclosed,2003.0,AFRAMAX TNKR,0000-00-00,Tsuneishi Zosen,Japan,2,60666,180.7,3,高风险,True,False,True,True,0,Not Listed,Not Listed,0.000114,3.5e-05,0.000193,4e-05,0.000169,4.7e-05,0.000145,7,5,1,78.4,0.1,0.633172,0.633114,0.629279,0.636949,0.629898,0.636335,0.63061,0.635627,1165,182.7,0.633133,0.157771,0.3871,0.421278,0.031909,0.0,1.691282,4.8e-05,0.000517,0.199782,0.1966,0.202963,0.197106,0.202446,0.19769,0.201852,0.108692,16.45,166.63,32.49,32.31,32.67,32.34,32.64,32.37,32.61,1.0,A,0,0,0,0,0,0.0,0.0,60.72,3.39,54.08,67.36,高可信,A_确认影子,34.0,equasis_real
341386002,,,,,,,,,,0,47943,98.0,0,未命中,False,False,False,False,0,Unknown,Unknown,6.1e-05,4e-06,0.000118,5e-06,9.4e-05,6e-06,7e-05,4,1,0,27.7,0.0,0.780594,0.656934,0.652685,0.661184,0.653371,0.660504,0.654162,0.659721,105,1165.4,0.65696,0.108327,0.6312,0.529458,0.138235,0.2422,2.0303,4e-05,0.0,0.109525,0.106729,0.11232,0.107169,0.111861,0.107678,0.111335,0.052394,8.44,149.28,31.75,31.57,31.94,31.6,31.91,31.63,31.87,0.772,B,0,0,0,0,0,0.0,0.0,11.76,10.11,0.0,31.58,高可信,D_正常,2.0,simulated_noisy
679881010,9350654.0,Ruby Cross,Zimbabwe,Undisclosed,2007.0,AFRAMAX TNKR,0000-00-00,Dalian Shipbuilding Industry Corp,China,1,30819,90.5,3,高风险,True,False,True,True,0,Not Listed,Not Listed,0.000192,5e-05,0.000334,5.8e-05,0.000289,6.9e-05,0.000244,7,4,1,77.3,0.1,0.59843,0.598417,0.592944,0.60389,0.593828,0.603014,0.594845,0.602004,40,200.8,0.598449,0.198389,0.4323,0.736676,6.2e-05,0.0,0.0,6.2e-05,0.0,0.220577,0.215948,0.225206,0.216681,0.224452,0.217529,0.223585,0.120411,17.75,155.05,31.35,31.09,31.61,31.13,31.56,31.17,31.51,0.597,B,0,0,0,0,0,0.0,0.0,49.93,8.73,32.82,67.04,高可信,A_确认影子,30.0,equasis_real
613277612,9323974.0,Marble,Cameroon,DNA Tankers,2006.0,LR2 TNKR,0000-00-00,Sumitomo,Japan,2,13185,148.3,2,中风险,False,False,True,True,3,Black,Low Performance,0.000297,4.2e-05,0.000553,5e-05,0.000458,6.3e-05,0.000365,43,2,1,284.4,0.3,0.575654,0.575632,0.567197,0.584067,0.568559,0.582718,0.570127,0.581162,65,357.4,0.575698,0.413753,0.4394,0.702355,0.000146,0.0,1.527116,0.000146,0.0,0.252253,0.24484,0.259666,0.24601,0.258454,0.247363,0.257061,0.137728,20.63,172.69,30.96,30.55,31.36,30.61,31.3,30.69,31.22,0.559,B,0,0,0,0,0,0.0,0.0,87.46,10.48,66.92,100.0,高可信,A_确认影子,42.0,equasis_real
